Validity_date,City,Persist_value_minTemp,EC_minTemp_1,EC_minTemp_2,CO_minTemp_1,CO_minTemp_2,C3_minTemp_1,C3_minTemp_2,OH_minTemp_1,OH_minTemp_2
07/05/2016,Elat,22,19,20,20,19,19,20,20,20
07/05/2016,En Gedi,22,22,22,21,21,21,21,22,22
07/05/2016,Haifa,16,16,15,17,16,17,17,18,15
07/05/2016,Jerusalem,13,13,13,13,13,12,12,14,13
07/05/2016,Lod,16,16,15,17,16,16,16,16,16
07/05/2016,Mizpe Ramon,13,14,14,14,13,14,13,14,15
07/05/2016,Nazareth,15,15,14,15,14,15,15,14,14
07/05/2016,Qazrin,13,12,13,14,14,13,12,13,11
07/05/2016,Tel Aviv,17,17,16,17,16,16,16,20,16
07/05/2016,Tiberias,19,18,17,18,18,17,18,14,14
07/05/2016,Zefat,12,14,13,14,13,11,11,13,13
08/05/2016,Afula,16,13,13,15,15,15,14,14,14
08/05/2016,Ashdod,19,18,17,17,17,18,18,17,17
08/05/2016,Beer Sheva,16,12,12,16,15,15,15,15,15
08/05/2016,Bet Shean,17,14,14,17,17,16,16,18,17
08/05/2016,Elat,21,18,19,19,19,19,19,20,19
08/05/2016,En Gedi,23,20,21,21,21,20,20,21,21
08/05/2016,Haifa,16,16,16,16,15,17,16,17,17
08/05/2016,Jerusalem,12,11,12,14,13,12,11,13,12
08/05/2016,Lod,18,13,13,16,15,15,15,15,14
08/05/2016,Mizpe Ramon,13,16,15,14,13,13,12,14,13
08/05/2016,Nazareth,15,12,11,14,13,14,13,13,12
08/05/2016,Qazrin,13,12,11,14,14,12,12,12,13
08/05/2016,Tel Aviv,18,14,13,15,15,15,14,15,14
08/05/2016,Tiberias,19,18,18,17,17,16,18,13,13
08/05/2016,Zefat,10,12,11,14,13,11,11,12,12
09/05/2016,Afula,11,12,12,15,15,14,14,14,13
09/05/2016,Ashdod,16,18,18,17,17,18,17,16,16
09/05/2016,Beer Sheva,12,13,13,17,16,17,17,14,14
09/05/2016,Bet Shean,14,14,14,17,17,16,16,17,17
09/05/2016,Elat,20,21,21,21,21,21,20,20,20
09/05/2016,En Gedi,21,23,23,22,23,21,20,22,22
09/05/2016,Haifa,15,16,16,16,16,15,15,18,17
09/05/2016,Jerusalem,12,13,14,16,16,14,15,14,14
09/05/2016,Lod,15,13,13,16,15,16,15,13,13
09/05/2016,Mizpe Ramon,11,19,20,17,16,17,17,15,15
09/05/2016,Nazareth,14,11,12,15,14,14,14,14,13
09/05/2016,Qazrin,11,14,12,14,14,14,15,14,13
09/05/2016,Tel Aviv,15,13,13,16,15,15,15,13,13
09/05/2016,Tiberias,17,18,18,18,18,20,18,14,14
09/05/2016,Zefat,10,13,12,14,14,13,13,14,14
10/05/2016,Afula,12,13,13,14,15,16,15,15,15
10/05/2016,Ashdod,17,18,18,18,17,20,19,20,17
10/05/2016,Beer Sheva,14,13,15,15,17,18,17,17,17
10/05/2016,Bet Shean,14,16,16,18,18,21,19,19,19
10/05/2016,Elat,21,23,23,23,24,21,21,23,25
10/05/2016,En Gedi,23,24,24,23,23,25,23,23,23
10/05/2016,Haifa,16,17,17,16,16,17,16,18,18
10/05/2016,Jerusalem,15,15,16,17,18,21,20,18,17
10/05/2016,Lod,14,15,14,16,15,17,15,17,17
10/05/2016,Mizpe Ramon,14,20,21,19,19,20,19,19,19
10/05/2016,Nazareth,15,13,14,15,16,17,17,16,15
10/05/2016,Qazrin,11,15,14,15,16,19,17,16,14
10/05/2016,Tel Aviv,14,15,16,16,15,17,15,20,17
10/05/2016,Tiberias,17,20,20,18,18,22,20,16,16
10/05/2016,Zefat,12,14,14,15,15,17,16,16,16
11/05/2016,Afula,12,15,15,16,16,17,16,15,16
11/05/2016,Ashdod,18,19,19,19,18,18,17,18,19
11/05/2016,Beer Sheva,14,14,15,16,17,16,13,15,16
11/05/2016,Bet Shean,16,16,16,19,19,19,16,19,19
11/05/2016,Elat,24,19,19,21,21,19,19,21,21
11/05/2016,En Gedi,23,23,23,22,22,22,21,23,24
11/05/2016,Haifa,17,17,17,16,16,16,16,18,18
11/05/2016,Jerusalem,18,14,14,15,15,11,13,15,15
11/05/2016,Lod,15,15,16,16,16,17,14,16,16
11/05/2016,Mizpe Ramon,17,19,19,15,14,13,13,16,16
11/05/2016,Nazareth,17,15,15,15,16,16,15,14,14
11/05/2016,Qazrin,14,14,15,15,16,13,13,15,15
11/05/2016,Tel Aviv,14,16,17,16,16,17,14,18,16
11/05/2016,Tiberias,17,19,19,19,19,19,18,16,16
11/05/2016,Zefat,14,14,14,15,16,14,13,14,15
12/05/2016,Afula,12,15,15,17,16,16,16,16,16
12/05/2016,Ashdod,18,18,18,19,18,17,17,18,18
12/05/2016,Beer Sheva,17,13,13,15,15,15,13,15,15
12/05/2016,Bet Shean,15,16,16,19,19,17,17,19,19
12/05/2016,Elat,21,20,20,21,22,20,21,21,21
12/05/2016,En Gedi,22,24,24,22,23,22,21,23,23
12/05/2016,Haifa,17,17,17,17,16,17,17,18,18
12/05/2016,Jerusalem,12,15,15,16,17,14,14,16,16
12/05/2016,Lod,16,15,15,17,17,16,15,16,15
12/05/2016,Mizpe Ramon,13,18,18,15,16,15,15,16,16
12/05/2016,Nazareth,15,15,15,17,17,16,16,17,14
12/05/2016,Qazrin,13,13,14,15,16,14,13,15,13
12/05/2016,Tel Aviv,17,16,15,17,17,15,15,16,15
12/05/2016,Tiberias,19,19,18,19,19,20,18,17,17
12/05/2016,Zefat,12,15,15,16,17,16,15,15,15
13/05/2016,Afula,12,15,14,17,17,16,16,16,16
13/05/2016,Ashdod,16,19,18,18,18,18,18,18,17
13/05/2016,Beer Sheva,13,17,16,18,18,18,19,17,17
13/05/2016,Bet Shean,14,16,17,20,20,18,17,20,20
13/05/2016,Elat,21,22,23,23,24,20,21,24,24
13/05/2016,En Gedi,21,26,26,24,25,25,22,24,24
13/05/2016,Haifa,17,17,17,18,18,18,16,18,17
13/05/2016,Jerusalem,16,17,17,20,20,18,18,19,19
13/05/2016,Lod,16,17,17,18,18,19,16,18,15
13/05/2016,Mizpe Ramon,13,22,22,19,19,18,18,19,19
13/05/2016,Nazareth,16,15,14,18,18,15,15,18,18
13/05/2016,Qazrin,12,15,15,18,18,16,17,17,16
13/05/2016,Tel Aviv,15,14,15,18,17,17,16,18,15
13/05/2016,Tiberias,19,20,19,20,20,21,20,18,18
13/05/2016,Zefat,14,15,16,18,18,18,19,17,17
14/05/2016,Afula,12,20,21,22,23,21,21,20,20
14/05/2016,Ashdod,17,21,22,22,24,24,24,21,21
14/05/2016,Beer Sheva,14,22,23,24,26,26,25,22,22
14/05/2016,Bet Shean,15,21,21,24,24,24,23,24,24
14/05/2016,Elat,24,27,26,27,27,25,24,25,28
14/05/2016,En Gedi,23,28,29,28,27,29,27,27,27
14/05/2016,Haifa,17,22,22,22,23,24,22,21,21
14/05/2016,Jerusalem,18,23,23,24,24,24,23,23,22
14/05/2016,Lod,17,23,23,23,24,24,24,23,20
14/05/2016,Mizpe Ramon,15,25,25,24,23,24,24,23,23
14/05/2016,Nazareth,17,20,20,22,22,22,22,22,22
14/05/2016,Qazrin,13,20,19,22,22,22,22,21,21
14/05/2016,Tel Aviv,16,19,19,22,23,23,23,20,20
14/05/2016,Tiberias,19,23,22,24,24,23,23,22,22
14/05/2016,Zefat,17,20,20,22,21,22,21,21,21
15/05/2016,Afula,17,23,21,25,26,24,24,24,25
15/05/2016,Ashdod,23,24,23,24,25,25,26,23,23
15/05/2016,Beer Sheva,21,26,25,28,29,30,29,26,26
15/05/2016,Bet Shean,20,24,23,27,28,27,28,27,27
15/05/2016,Elat,25,27,28,30,30,31,30,29,31
15/05/2016,En Gedi,26,29,30,31,31,32,32,31,31
15/05/2016,Haifa,22,23,23,23,25,25,27,24,24
15/05/2016,Jerusalem,23,25,25,27,26,26,26,25,26
15/05/2016,Lod,21,27,25,25,26,28,27,24,24
15/05/2016,Mizpe Ramon,21,27,28,27,28,26,26,28,27
15/05/2016,Nazareth,22,22,23,25,27,25,27,25,25
15/05/2016,Qazrin,20,20,22,25,26,25,26,22,24
15/05/2016,Tel Aviv,21,22,22,23,24,25,26,24,24
15/05/2016,Tiberias,22,23,24,26,27,27,26,25,25
15/05/2016,Zefat,21,23,24,25,26,25,26,24,24
16/05/2016,Afula,19,24,24,30,30,27,27,27,27
16/05/2016,Ashdod,24,23,23,26,26,25,25,25,25
16/05/2016,Beer Sheva,24,24,24,31,30,25,29,29,29
16/05/2016,Bet Shean,22,25,26,31,31,30,29,30,30
16/05/2016,Elat,30,28,29,31,31,27,28,32,33
16/05/2016,En Gedi,29,30,30,31,31,32,33,33,33
16/05/2016,Haifa,26,22,23,29,30,25,24,25,26
16/05/2016,Jerusalem,26,28,29,30,30,25,25,29,29
16/05/2016,Lod,23,25,25,31,30,27,28,27,27
16/05/2016,Mizpe Ramon,27,24,25,28,28,25,26,29,30
16/05/2016,Nazareth,27,22,25,30,29,28,28,28,28
16/05/2016,Qazrin,23,26,26,29,29,27,27,24,26
16/05/2016,Tel Aviv,23,21,21,29,28,26,27,27,27
16/05/2016,Tiberias,25,26,27,31,30,30,28,28,28
16/05/2016,Zefat,25,25,26,29,28,25,26,29,28
17/05/2016,Afula,21,21,22,24,25,23,22,22,24
17/05/2016,Ashdod,24,22,23,22,22,23,23,22,23
17/05/2016,Beer Sheva,23,19,20,20,20,21,20,21,22
17/05/2016,Bet Shean,25,24,24,27,28,26,26,27,29
17/05/2016,Elat,27,23,25,29,29,27,26,28,30
17/05/2016,En Gedi,31,29,29,29,29,27,30,26,32
17/05/2016,Haifa,23,21,22,23,23,22,21,22,25
17/05/2016,Jerusalem,29,18,24,23,25,18,18,22,26
17/05/2016,Lod,23,20,21,21,21,21,21,20,22
17/05/2016,Mizpe Ramon,25,25,25,21,22,17,18,23,26
17/05/2016,Nazareth,27,21,23,23,25,24,25,25,26
17/05/2016,Qazrin,26,22,23,25,26,23,22,24,25
17/05/2016,Tel Aviv,23,20,21,21,21,21,21,20,22
17/05/2016,Tiberias,26,24,25,28,28,25,25,25,26
17/05/2016,Zefat,26,22,24,25,26,21,21,24,26
18/05/2016,Afula,22,18,18,20,20,18,18,18,19
18/05/2016,Ashdod,23,21,21,20,21,22,22,20,21
18/05/2016,Beer Sheva,21,18,18,18,19,18,18,19,19
18/05/2016,Bet Shean,25,20,20,21,22,22,21,22,22
18/05/2016,Elat,29,23,25,24,26,25,24,26,26
18/05/2016,En Gedi,31,26,25,24,26,22,24,22,22
18/05/2016,Haifa,22,20,20,20,20,19,18,20,20
18/05/2016,Jerusalem,21,18,17,19,19,15,14,20,18
18/05/2016,Lod,20,19,19,20,19,19,20,18,19
18/05/2016,Mizpe Ramon,18,26,25,20,20,17,15,20,20
18/05/2016,Nazareth,20,17,17,17,17,17,17,19,19
18/05/2016,Qazrin,21,18,17,17,18,16,16,19,17
18/05/2016,Tel Aviv,22,19,19,20,20,18,18,18,19
18/05/2016,Tiberias,25,21,20,20,21,19,21,19,19
18/05/2016,Zefat,22,18,18,17,18,14,15,18,18
19/05/2016,Afula,19,16,16,18,19,16,16,17,17
19/05/2016,Ashdod,22,20,21,20,20,19,19,20,20
19/05/2016,Beer Sheva,19,15,15,16,16,16,16,16,17
19/05/2016,Bet Shean,21,18,18,20,20,20,20,20,21
19/05/2016,Elat,27,19,19,21,21,20,19,21,21
19/05/2016,En Gedi,27,22,21,22,22,21,21,15,16
19/05/2016,Haifa,18,19,19,20,20,18,18,20,20
19/05/2016,Jerusalem,15,15,14,13,13,13,13,14,15
19/05/2016,Lod,20,16,17,19,18,17,17,17,17
19/05/2016,Mizpe Ramon,15,17,17,12,12,12,11,14,14
19/05/2016,Nazareth,17,16,15,17,15,16,15,16,15
19/05/2016,Qazrin,17,16,15,15,15,16,15,15,13
19/05/2016,Tel Aviv,20,17,17,20,20,16,16,17,17
19/05/2016,Tiberias,21,19,20,17,18,18,20,16,17
19/05/2016,Zefat,13,16,15,15,15,14,13,18,16
20/05/2016,Afula,15,15,15,18,17,16,16,16,16
20/05/2016,Ashdod,19,19,19,18,19,18,18,19,20
20/05/2016,Beer Sheva,15,14,14,15,15,15,15,16,16
20/05/2016,Bet Shean,17,18,18,19,19,18,18,19,19
20/05/2016,Elat,21,19,19,21,20,18,18,19,20
20/05/2016,En Gedi,24,21,21,22,22,21,21,23,23
20/05/2016,Haifa,18,19,19,19,20,18,17,19,20
20/05/2016,Jerusalem,13,14,13,14,14,12,13,14,14
20/05/2016,Lod,18,15,16,16,18,16,16,16,15
20/05/2016,Mizpe Ramon,11,16,16,14,14,14,13,14,14
20/05/2016,Nazareth,16,15,14,17,15,16,15,15,14
20/05/2016,Qazrin,16,14,13,15,15,14,13,13,12
20/05/2016,Tel Aviv,18,16,16,18,18,16,15,20,15
20/05/2016,Tiberias,19,17,20,17,17,17,19,15,15
20/05/2016,Zefat,12,14,14,15,15,14,13,14,14
21/05/2016,Afula,13,13,14,17,16,16,15,15,15
21/05/2016,Ashdod,17,19,19,17,18,18,18,18,18
21/05/2016,Beer Sheva,13,14,14,15,14,16,15,16,15
21/05/2016,Bet Shean,16,16,16,19,19,18,17,18,18
21/05/2016,Elat,21,20,21,22,21,21,19,21,21
21/05/2016,En Gedi,23,22,24,23,23,21,22,24,24
21/05/2016,Haifa,17,19,18,17,17,17,17,19,18
21/05/2016,Jerusalem,13,16,14,18,17,16,15,16,15
21/05/2016,Lod,17,14,15,16,16,17,16,15,15
21/05/2016,Mizpe Ramon,11,21,21,17,17,16,16,16,16
21/05/2016,Nazareth,16,13,13,16,15,15,14,16,14
21/05/2016,Qazrin,13,15,14,16,16,15,14,15,13
21/05/2016,Tel Aviv,17,15,15,16,17,16,16,20,15
21/05/2016,Tiberias,19,17,18,19,17,17,19,16,15
21/05/2016,Zefat,12,14,14,16,16,15,14,15,15
22/05/2016,Afula,14,15,16,18,18,16,17,17,17
22/05/2016,Ashdod,18,19,20,20,18,20,21,19,19
22/05/2016,Beer Sheva,16,17,17,17,18,20,20,18,18
22/05/2016,Bet Shean,17,17,18,21,20,20,20,21,20
22/05/2016,Elat,23,23,23,25,23,23,23,24,23
22/05/2016,En Gedi,24,26,26,24,24,25,24,26,25
22/05/2016,Haifa,16,18,19,19,18,19,18,19,19
22/05/2016,Jerusalem,15,19,19,21,21,21,20,20,20
22/05/2016,Lod,17,17,18,19,18,18,18,17,16
22/05/2016,Mizpe Ramon,14,22,22,20,19,21,21,21,19
22/05/2016,Nazareth,15,15,16,18,19,17,18,19,17
22/05/2016,Qazrin,14,17,16,18,18,19,19,18,17
22/05/2016,Tel Aviv,16,16,16,18,17,17,18,21,16
22/05/2016,Tiberias,19,22,21,21,19,19,22,19,19
22/05/2016,Zefat,14,16,17,18,18,20,19,19,18
23/05/2016,Afula,15,19,18,21,21,18,18,19,19
23/05/2016,Ashdod,19,21,21,22,21,21,21,21,21
23/05/2016,Beer Sheva,16,17,17,20,20,19,18,20,19
23/05/2016,Bet Shean,16,21,20,23,23,22,21,23,23
23/05/2016,Elat,25,21,22,25,25,23,23,24,24
23/05/2016,En Gedi,24,26,25,26,26,24,23,27,26
23/05/2016,Haifa,17,19,20,21,20,18,18,21,21
23/05/2016,Jerusalem,19,19,17,18,17,15,14,19,18
23/05/2016,Lod,17,19,18,21,21,18,18,19,19
23/05/2016,Mizpe Ramon,17,23,24,17,17,14,13,20,19
23/05/2016,Nazareth,16,18,16,19,18,17,16,20,17
23/05/2016,Qazrin,15,19,16,18,18,16,16,20,19
23/05/2016,Tel Aviv,17,20,20,21,21,18,18,22,19
23/05/2016,Tiberias,20,22,21,23,23,20,20,20,20
23/05/2016,Zefat,18,18,16,19,19,15,13,19,20
24/05/2016,Afula,18,16,16,18,18,20,19,17,17
24/05/2016,Ashdod,22,20,21,21,21,23,22,20,20
24/05/2016,Beer Sheva,18,16,16,19,19,18,18,18,18
24/05/2016,Bet Shean,22,18,18,20,21,22,22,20,20
24/05/2016,Elat,25,20,20,22,22,20,20,20,20
24/05/2016,En Gedi,26,23,23,23,23,22,21,23,23
24/05/2016,Haifa,19,18,18,20,20,20,19,19,19
24/05/2016,Jerusalem,14,16,15,16,15,14,14,15,14
24/05/2016,Lod,20,16,16,19,20,20,19,18,18
24/05/2016,Mizpe Ramon,14,15,15,14,15,13,12,15,15
24/05/2016,Nazareth,17,15,15,17,16,18,18,16,15
24/05/2016,Qazrin,18,16,15,16,17,17,16,15,14
24/05/2016,Tel Aviv,21,19,20,21,21,21,20,18,18
24/05/2016,Tiberias,22,19,19,21,20,23,21,16,16
24/05/2016,Zefat,13,15,15,16,16,15,14,16,16
25/05/2016,Afula,18,17,16,18,17,18,16,18,17
25/05/2016,Ashdod,22,21,21,22,20,19,21,21,21
25/05/2016,Beer Sheva,17,16,16,19,16,17,16,18,18
25/05/2016,Bet Shean,19,18,17,21,19,21,19,21,21
25/05/2016,Elat,23,19,19,21,21,19,20,21,21
25/05/2016,En Gedi,25,22,23,23,23,22,22,23,23
25/05/2016,Haifa,17,19,17,19,19,18,18,20,20
25/05/2016,Jerusalem,13,15,13,15,14,13,13,15,15
25/05/2016,Lod,19,17,17,20,18,17,17,19,18
25/05/2016,Mizpe Ramon,14,16,16,13,13,12,12,14,14
25/05/2016,Nazareth,16,16,16,17,15,17,17,16,16
25/05/2016,Qazrin,15,17,16,17,15,16,15,15,17
25/05/2016,Tel Aviv,20,18,18,21,19,16,17,21,18
25/05/2016,Tiberias,19,20,20,20,20,21,20,16,16
25/05/2016,Zefat,12,15,15,15,16,15,13,15,15
26/05/2016,Afula,14,16,16,18,19,17,17,17,17
26/05/2016,Ashdod,21,21,21,21,21,21,20,19,19
26/05/2016,Beer Sheva,16,18,17,21,19,20,20,18,18
26/05/2016,Bet Shean,17,19,18,20,20,19,19,20,20
26/05/2016,Elat,21,23,23,23,23,21,21,23,23
26/05/2016,En Gedi,23,26,26,24,25,24,23,24,24
26/05/2016,Haifa,17,18,18,19,19,19,19,19,20
26/05/2016,Jerusalem,14,17,16,19,19,17,18,18,18
26/05/2016,Lod,19,18,18,21,21,19,19,19,20
26/05/2016,Mizpe Ramon,11,20,20,19,18,19,19,19,19
26/05/2016,Nazareth,16,17,17,18,17,16,16,17,17
26/05/2016,Qazrin,15,17,15,17,17,17,16,16,15
26/05/2016,Tel Aviv,20,17,17,19,19,18,17,19,20
26/05/2016,Tiberias,20,20,20,20,20,21,21,17,17
26/05/2016,Zefat,12,16,16,16,16,16,16,16,17
27/05/2016,Afula,14,18,17,17,17,17,17,17,17
27/05/2016,Ashdod,21,21,21,21,21,20,19,20,20
27/05/2016,Beer Sheva,16,17,16,18,18,17,16,17,17
27/05/2016,Bet Shean,16,19,19,20,20,20,19,20,21
27/05/2016,Elat,23,20,20,23,22,21,21,21,21
27/05/2016,En Gedi,23,24,24,24,24,23,22,23,23
27/05/2016,Haifa,18,18,18,18,18,18,18,19,19
27/05/2016,Jerusalem,17,13,15,15,14,12,13,14,14
27/05/2016,Lod,18,17,17,20,20,18,18,18,18
27/05/2016,Mizpe Ramon,17,19,19,14,13,12,12,15,15
27/05/2016,Nazareth,17,17,17,15,14,16,15,15,15
27/05/2016,Qazrin,14,16,16,17,17,15,14,16,13
27/05/2016,Tel Aviv,20,18,19,20,21,17,17,20,18
27/05/2016,Tiberias,19,19,21,20,20,18,20,15,15
27/05/2016,Zefat,14,15,16,15,15,13,13,16,16
28/05/2016,Afula,15,17,17,18,18,18,18,18,17
28/05/2016,Ashdod,20,21,21,21,21,20,20,20,20
28/05/2016,Beer Sheva,16,17,17,19,18,16,16,19,18
28/05/2016,Bet Shean,17,18,18,21,20,21,21,20,20
28/05/2016,Elat,23,19,17,22,21,20,20,20,21
28/05/2016,En Gedi,25,23,23,22,22,21,21,23,23
28/05/2016,Haifa,18,18,18,19,19,18,19,20,20
28/05/2016,Jerusalem,13,14,16,15,14,13,14,15,15
28/05/2016,Lod,19,17,17,19,18,18,19,18,18
28/05/2016,Mizpe Ramon,13,16,16,14,14,12,12,15,14
28/05/2016,Nazareth,16,17,17,16,16,17,17,16,15
28/05/2016,Qazrin,15,16,16,17,17,17,16,16,14
28/05/2016,Tel Aviv,19,20,20,20,20,18,19,20,18
28/05/2016,Tiberias,19,19,20,20,20,19,21,16,16
28/05/2016,Zefat,11,15,16,16,16,13,13,16,16
29/05/2016,Afula,17,16,15,18,18,18,17,17,18
29/05/2016,Ashdod,22,20,20,21,21,19,18,21,20
29/05/2016,Beer Sheva,18,17,16,18,18,15,16,18,17
29/05/2016,Bet Shean,19,18,19,19,19,20,19,20,21
29/05/2016,Elat,21,20,17,22,22,20,20,21,21
29/05/2016,En Gedi,24,22,22,23,23,21,21,23,23
29/05/2016,Haifa,18,16,16,18,18,18,18,19,19
29/05/2016,Jerusalem,14,14,15,15,15,12,13,14,14
29/05/2016,Lod,19,17,17,19,19,16,17,18,18
29/05/2016,Mizpe Ramon,13,16,15,15,14,12,12,15,14
29/05/2016,Nazareth,17,16,15,16,16,17,16,15,15
29/05/2016,Qazrin,17,15,16,16,16,16,15,15,16
29/05/2016,Tel Aviv,20,18,17,20,20,16,16,21,20
29/05/2016,Tiberias,21,18,20,19,20,19,20,16,16
29/05/2016,Zefat,13,14,14,16,16,14,13,15,16
30/05/2016,Afula,19,15,16,16,17,16,16,16,16
30/05/2016,Ashdod,20,19,19,18,20,19,20,19,19
30/05/2016,Beer Sheva,17,13,13,16,16,17,16,16,16
30/05/2016,Bet Shean,21,17,18,19,20,19,18,20,19
30/05/2016,Elat,22,20,17,22,22,21,21,21,21
30/05/2016,En Gedi,24,24,24,24,24,23,22,24,24
30/05/2016,Haifa,19,16,16,17,18,17,18,19,19
30/05/2016,Jerusalem,14,12,12,17,16,14,14,17,15
30/05/2016,Lod,19,15,15,17,17,17,17,16,16
30/05/2016,Mizpe Ramon,13,17,17,16,15,15,14,16,16
30/05/2016,Nazareth,17,15,15,16,16,18,17,15,15
30/05/2016,Qazrin,17,14,14,17,16,15,14,15,15
30/05/2016,Tel Aviv,19,16,16,17,18,17,17,19,19
30/05/2016,Tiberias,20,18,20,18,20,17,19,17,17
30/05/2016,Zefat,13,14,15,17,17,15,14,15,15
31/05/2016,Afula,14,16,16,18,18,17,17,17,17
31/05/2016,Ashdod,19,19,20,21,19,20,20,21,19
31/05/2016,Beer Sheva,14,15,16,18,17,18,18,17,17
31/05/2016,Bet Shean,17,18,18,21,20,18,18,20,20
31/05/2016,Elat,22,21,18,23,23,22,21,23,23
31/05/2016,En Gedi,24,25,25,25,25,24,23,24,24
31/05/2016,Haifa,17,19,16,18,18,18,18,19,18
31/05/2016,Jerusalem,15,16,14,19,19,18,18,16,17
31/05/2016,Lod,18,15,16,19,19,18,18,17,18
31/05/2016,Mizpe Ramon,13,21,21,18,18,18,18,17,17
31/05/2016,Nazareth,16,17,15,18,19,18,16,16,16
31/05/2016,Qazrin,13,14,15,18,18,16,17,16,16
31/05/2016,Tel Aviv,17,15,15,18,18,17,17,20,19
31/05/2016,Tiberias,19,20,20,21,21,18,20,18,18
31/05/2016,Zefat,13,16,16,18,19,17,17,16,16
01/06/2016,Afula,16,17,17,20,20,19,19,19,19
01/06/2016,Ashdod,19,21,20,20,21,21,21,22,20
01/06/2016,Beer Sheva,14,18,19,20,21,21,20,19,19
01/06/2016,Bet Shean,18,20,19,23,23,21,21,23,22
01/06/2016,Elat,23,24,21,26,26,22,22,26,26
01/06/2016,En Gedi,25,28,28,27,27,27,25,26,26
01/06/2016,Haifa,18,17,17,20,20,20,20,20,20
01/06/2016,Jerusalem,17,17,20,22,22,21,22,21,21
01/06/2016,Lod,18,19,19,21,21,21,21,21,21
01/06/2016,Mizpe Ramon,16,24,24,22,21,22,21,21,22
01/06/2016,Nazareth,17,17,17,21,21,19,19,20,20
01/06/2016,Qazrin,14,18,19,20,19,18,19,19,19
01/06/2016,Tel Aviv,17,17,17,20,20,19,19,21,20
01/06/2016,Tiberias,20,22,22,22,22,20,21,20,20
01/06/2016,Zefat,16,18,18,20,21,20,20,19,19
02/06/2016,Afula,15,18,17,21,21,19,19,20,19
02/06/2016,Ashdod,20,21,21,22,22,21,21.33,21,21
02/06/2016,Beer Sheva,18,17,18,21,21,20,20,21,21
02/06/2016,Bet Shean,18,20,19,24,24,21,22.33,24,24
02/06/2016,Elat,26,25,25,29,29,25,27.33,28,28
02/06/2016,En Gedi,26,27,28,27,27,26,27.33,28,27
02/06/2016,Haifa,19,18,21,20,20,20,20.67,21,21
02/06/2016,Jerusalem,21,19,19,22,21,17,20.33,22,21
02/06/2016,Lod,18,18,19,21,20,20,19,21,18
02/06/2016,Mizpe Ramon,19,25,26,23,23,20,24.33,25,24
02/06/2016,Nazareth,19,17,17,21,21,18,19.67,19,21
02/06/2016,Qazrin,17,18,16,21,21,16,18.67,20,19
02/06/2016,Tel Aviv,19,17,16,20,20,18,19,22,21
02/06/2016,Tiberias,21,22,22,22,22,19,21.67,22,21
02/06/2016,Zefat,20,18,18,21,22,18,19.67,20,19
03/06/2016,Afula,14,18,17,20,21,19.33,20,20,20
03/06/2016,Ashdod,20,21,21,22,21,21.33,21,21,21
03/06/2016,Beer Sheva,17,20,19,21,21,20.67,22,21,21
03/06/2016,Bet Shean,18,20,20,24,24,22.67,21,24,24
03/06/2016,Elat,26,26,24,26,27,26.33,25,27,28
03/06/2016,En Gedi,27,28,28,27,27,27.67,27,28,28
03/06/2016,Haifa,19,17,20,20,21,19,20,20,21
03/06/2016,Jerusalem,19,20,21,22,23,21.67,23,23,22
03/06/2016,Lod,19,21,21,21,22,20.33,22,19,19
03/06/2016,Mizpe Ramon,20,26,26,22,24,24,23,24,24
03/06/2016,Nazareth,19,18,18,21,21,19.67,19,20,20
03/06/2016,Qazrin,16,19,18,21,21,20.33,19,21,20
03/06/2016,Tel Aviv,19,17,18,21,21,19.67,20,21,22
03/06/2016,Tiberias,21,23,22,22,22,22.67,23,23,23
03/06/2016,Zefat,19,19,19,21,21,20.33,22,21,22
04/06/2016,Afula,16,21,21,25,26,22.67,23.33,22,23
04/06/2016,Ashdod,21,23,23,25,26,23.67,24.33,23,24
04/06/2016,Beer Sheva,19,23,24,26,28,24.33,25.67,24,25
04/06/2016,Bet Shean,18,22,23,27,28,25,25.67,26,26
04/06/2016,Elat,27,28,26,30,31,29,29.33,29,31
04/06/2016,En Gedi,26,30,31,30,30,29.67,30.33,29,30
04/06/2016,Haifa,22,23,23,25,26,24,24.33,24,24
04/06/2016,Jerusalem,22,22,25,27,27,25,26,26,26
04/06/2016,Lod,20,24,24,27,27,24.33,24.67,22,23
04/06/2016,Mizpe Ramon,20,28,28,26,28,26.67,27.67,26,27
04/06/2016,Nazareth,19,21,21,25,26,23.33,24.33,24,26
04/06/2016,Qazrin,17,22,21,25,26,23.67,23,24,22
04/06/2016,Tel Aviv,20,20,20,25,26,22.33,23.33,22,24
04/06/2016,Tiberias,22,24,25,26,27,25,25.67,25,25
04/06/2016,Zefat,22,22,22,24,25,23.33,23.67,24,24
05/06/2016,Afula,18,23,23,26,27,25,25,26,25
05/06/2016,Ashdod,25,25,25,25,25,24.67,24.67,24,24
05/06/2016,Beer Sheva,22,27,27,29,28,28,27.33,28,27
05/06/2016,Bet Shean,21,24,24,31,30,27.67,27.67,28,29
05/06/2016,Elat,28,29,27,33,34,31,31,31,32
05/06/2016,En Gedi,28,32,31,32,32,32.33,32.33,33,34
05/06/2016,Haifa,26,23,23,23,26,23.67,24.33,25,24
05/06/2016,Jerusalem,27,26,27,30,29,28.33,28.33,29,29
05/06/2016,Lod,22,26,24,25,28,25.67,25.33,26,24
05/06/2016,Mizpe Ramon,25,30,30,29,31,29.33,30,29,29
05/06/2016,Nazareth,27,22,24,26,27,25,25,27,24
