Validity_date,City,Persist_value_maxTemp,EC_maxTemp_1,EC_maxTemp_2,CO_maxTemp_1,CO_maxTemp_2,C3_maxTemp_1,C3_maxTemp_2,OH_maxTemp_1,OH_maxTemp_2
19/04/2016,Qazrin,31,32,33,32,32,30,30,31,31
19/04/2016,Tel Aviv,23,25,25,27,26,30,26,29,28
19/04/2016,Tiberias,33,34,34,34,33,32,34,31,31
19/04/2016,Zefat,26,30,30,30,30,28,28,31,31
20/04/2016,Afula,36,35,35,36,37,34,35,36,36
20/04/2016,Ashdod,24,30,27,27,25,23,22,24,22
20/04/2016,Beer Sheva,36,35,35,37,38,36,35,36,35
20/04/2016,Bet Shean,38,37,37,39,40,39,40,38,39
20/04/2016,Elat,40,36,36,36,37,36,35,38,37
20/04/2016,En Gedi,38,35,35,39,38,36,38,38,38
20/04/2016,Haifa,28,35,35,36,35,29,29,35,31
20/04/2016,Jerusalem,30,31,31,33,33,32,32,32,32
20/04/2016,Lod,32,35,35,36,35,33,31,36,31
20/04/2016,Mizpe Ramon,30,32,31,33,33,32,33,33,32
20/04/2016,Nazareth,33,33,33,33,33,33,34,32,33
20/04/2016,Qazrin,33,34,34,33,34,32,33,32,32
20/04/2016,Tel Aviv,25,34,32,34,31,31,28,34,29
20/04/2016,Tiberias,37,35,35,35,35,34,36,32,33
20/04/2016,Zefat,27,31,31,31,32,29,30,32,32
21/04/2016,Afula,38,33,33,31,31,32,32,34,34
21/04/2016,Ashdod,26,26,26,24,24,23,22,25,26
21/04/2016,Beer Sheva,38,33,33,31,32,35,33,33,33
21/04/2016,Bet Shean,39,36,36,36,37,39,39,37,37
21/04/2016,Elat,38,37,36,37,38,38,34,38,38
21/04/2016,En Gedi,39,35,34,36,36,37,37,39,39
21/04/2016,Haifa,36,29,29,28,27,31,29,27,27
21/04/2016,Jerusalem,32,30,30,29,29,30,30,31,31
21/04/2016,Lod,38,31,31,29,29,32,30,31,31
21/04/2016,Mizpe Ramon,33,33,33,31,32,33,32,32,33
21/04/2016,Nazareth,34,31,30,28,28,31,31,27,33
21/04/2016,Qazrin,34,33,33,30,30,30,31,32,32
21/04/2016,Tel Aviv,32,28,28,27,26,30,28,28,31
21/04/2016,Tiberias,39,35,34,33,34,32,31,33,33
21/04/2016,Zefat,28,32,31,30,30,29,30,32,32
22/04/2016,Afula,35,31,30,31,31,30,30,32,32
22/04/2016,Ashdod,27,25,26,24,24,22,21,26,26
22/04/2016,Beer Sheva,35,31,31,30,30,35,32,32,30
22/04/2016,Bet Shean,39,34,34,35,35,36,36,35,35
22/04/2016,Elat,39,37,36,38,38,36,36,37,37
22/04/2016,En Gedi,36,34,34,33,33,35,35,33,36
22/04/2016,Haifa,32,25,25,26,27,27,25,25,26
22/04/2016,Jerusalem,32,28,28,29,29,31,29,30,29
22/04/2016,Lod,31,29,30,29,29,30,28,30,29
22/04/2016,Mizpe Ramon,34,30,29,31,31,33,31,33,32
22/04/2016,Nazareth,32,28,26,26,26,29,29,31,31
22/04/2016,Qazrin,33,31,31,28,28,29,30,30,30
22/04/2016,Tel Aviv,28,27,28,26,27,28,26,28,29
22/04/2016,Tiberias,37,32,32,31,31,32,31,31,31
22/04/2016,Zefat,30,29,29,28,28,29,30,30,30
23/04/2016,Afula,32,31,31,31,32,32,30,32,32
23/04/2016,Ashdod,24,25,25,23,23,22,21,25,25
23/04/2016,Beer Sheva,33,32,32,30,31,35,33,30,31
23/04/2016,Bet Shean,36,35,35,36,36,39,36,35,36
23/04/2016,Elat,39,35,36,38,37,35,33,37,37
23/04/2016,En Gedi,35,33,34,33,34,36,35,34,33
23/04/2016,Haifa,27,25,26,25,26,25,25,25,25
23/04/2016,Jerusalem,29,28,29,29,30,32,30,28,30
23/04/2016,Lod,29,30,30,28,29,31,29,28,29
23/04/2016,Mizpe Ramon,33,35,35,31,31,32,31,32,33
23/04/2016,Nazareth,27,27,28,27,28,35,31,26,27
23/04/2016,Qazrin,31,31,31,29,30,32,31,30,30
23/04/2016,Tel Aviv,26,27,27,25,26,28,27,27,28
23/04/2016,Tiberias,34,32,32,32,32,35,31,31,31
23/04/2016,Zefat,28,29,30,28,29,30,31,30,30
24/04/2016,Afula,32,31,31,31,32,31,29,30,29
24/04/2016,Ashdod,23,27,27,24,26,25,24,26,25
24/04/2016,Beer Sheva,33,33,33,33,33,34,35,32,31
24/04/2016,Bet Shean,36,34,34,36,35,36,37,34,33
24/04/2016,Elat,39,35,35,38,37,34,34,36,36
24/04/2016,En Gedi,34,31,30,33,33,36,34,32,32
24/04/2016,Haifa,25,26,27,26,28,27,25,26,25
24/04/2016,Jerusalem,29,29,28,30,30,29,29,29,27
24/04/2016,Lod,28,30,31,30,30,30,30,29,28
24/04/2016,Mizpe Ramon,32,31,34,33,32,32,33,32,31
24/04/2016,Nazareth,30,29,28,27,28,29,28,25,24
24/04/2016,Qazrin,32,30,30,28,28,29,28,28,27
24/04/2016,Tel Aviv,25,28,29,27,29,27,28,28,26
24/04/2016,Tiberias,36,31,30,31,31,30,30,29,28
24/04/2016,Zefat,28,29,29,27,28,29,30,28,27
25/04/2016,Afula,34,29,30,30,31,28,28,29,31
25/04/2016,Ashdod,25,26,26,24,24,21,21,23,24
25/04/2016,Beer Sheva,36,29,30,30,30,28,29,28,29
25/04/2016,Bet Shean,35,33,34,35,35,33,33,32,33
25/04/2016,Elat,36,35,35,37,35,35,35,35,37
25/04/2016,En Gedi,32,36,37,36,35,33,34,34,35
25/04/2016,Haifa,27,25,28,27,27,25,24,25,26
25/04/2016,Jerusalem,30,26,27,27,27,24,26,25,26
25/04/2016,Lod,33,29,29,29,29,26,27,27,28
25/04/2016,Mizpe Ramon,33,33,37,28,28,27,27,28,29
25/04/2016,Nazareth,30,27,29,26,27,27,28,27,29
25/04/2016,Qazrin,31,30,31,29,30,27,28,27,29
25/04/2016,Tel Aviv,30,26,28,26,27,24,26,25,26
25/04/2016,Tiberias,33,31,32,33,33,31,34,27,29
25/04/2016,Zefat,27,29,30,28,27,25,28,27,29
26/04/2016,Afula,31,36,36,37,36,37,36,34,33
26/04/2016,Ashdod,25,36,36,28,28,29,32,32,32
26/04/2016,Beer Sheva,31,38,38,38,36,39,39,38,35
26/04/2016,Bet Shean,34,37,37,38,34,39,39,38,36
26/04/2016,Elat,38,35,35,35,35,34,34,38,38
26/04/2016,En Gedi,39,37,36,35,35,38,35,34,33
26/04/2016,Haifa,27,36,36,37,36,35,34,35,32
26/04/2016,Jerusalem,26,33,33,33,34,31,33,34,32
26/04/2016,Lod,28,38,37,37,33,39,39,38,37
26/04/2016,Mizpe Ramon,29,33,36,34,34,33,34,35,33
26/04/2016,Nazareth,25,35,35,32,31,35,35,33,32
26/04/2016,Qazrin,28,34,34,32,30,33,32,33,32
26/04/2016,Tel Aviv,25,37,36,34,33,35,35,36,34
26/04/2016,Tiberias,35,36,35,34,33,34,34,33,32
26/04/2016,Zefat,26,32,32,31,30,30,31,33,32
27/04/2016,Afula,40,24,25,25,25,25,25,28,29
27/04/2016,Ashdod,36,22,22,22,21,25,21,22,22
27/04/2016,Beer Sheva,40,24,25,24,24,26,26,24,24
27/04/2016,Bet Shean,40,28,29,29,29,29,29,28,29
27/04/2016,Elat,36,31,32,33,33,34,34,31,31
27/04/2016,En Gedi,38,30,30,31,31,32,33,30,32
27/04/2016,Haifa,37,22,22,23,22,22,21,21,22
27/04/2016,Jerusalem,33,22,22,23,23,22,22,22,23
27/04/2016,Lod,40,24,24,24,23,25,25,23,24
27/04/2016,Mizpe Ramon,36,33,34,25,24,26,24,24,25
27/04/2016,Nazareth,36,23,23,22,22,24,24,27,26
27/04/2016,Qazrin,36,25,26,26,24,27,26,26,25
27/04/2016,Tel Aviv,39,23,23,24,23,23,23,22,24
27/04/2016,Tiberias,38,26,27,29,28,30,30,27,26
27/04/2016,Zefat,30,25,25,23,24,23,22,26,25
28/04/2016,Afula,27,23,23,24,24,23,24,26,27
28/04/2016,Ashdod,23,21,21,22,22,22,20,21,21
28/04/2016,Beer Sheva,26,23,24,23,24,24,24,23,23
28/04/2016,Bet Shean,30,26,27,28,28,27,28,26,27
28/04/2016,Elat,35,27,27,28,29,30,31,27,28
28/04/2016,En Gedi,33,27,27,27,27,28,30,27,28
28/04/2016,Haifa,21,21,21,22,22,21,20,21,21
28/04/2016,Jerusalem,21,20,21,21,21,20,20,20,21
28/04/2016,Lod,24,22,23,23,23,22,23,22,23
28/04/2016,Mizpe Ramon,24,30,30,22,22,22,22,22,23
28/04/2016,Nazareth,22,21,20,21,21,21,22,19,23
28/04/2016,Qazrin,25,24,25,24,24,22,24,23,23
28/04/2016,Tel Aviv,22,22,22,23,23,21,23,22,23
28/04/2016,Tiberias,31,25,25,26,26,27,28,23,23
28/04/2016,Zefat,23,22,22,21,21,19,20,23,23
29/04/2016,Afula,25,26,26,25,26,25,26,29,29
29/04/2016,Ashdod,22,22,22,21,21,22,20,21,21
29/04/2016,Beer Sheva,25,26,26,25,26,26,27,25,25
29/04/2016,Bet Shean,28,30,30,30,30,29,29,29,29
29/04/2016,Elat,31,29,29,30,30,31,31,29,29
29/04/2016,En Gedi,30,29,29,28,28,29,29,29,29
29/04/2016,Haifa,21,23,23,22,22,21,21,22,22
29/04/2016,Jerusalem,19,23,23,25,25,23,24,23,23
29/04/2016,Lod,23,24,25,24,24,24,24,24,24
29/04/2016,Mizpe Ramon,22,29,28,25,25,25,26,26,25
29/04/2016,Nazareth,21,24,23,22,22,22,23,20,20
29/04/2016,Qazrin,23,27,27,24,24,23,24,25,25
29/04/2016,Tel Aviv,22,23,23,23,23,21,22,23,23
29/04/2016,Tiberias,28,28,28,26,26,26,27,26,26
29/04/2016,Zefat,20,25,26,25,25,24,23,25,25
30/04/2016,Afula,27,31,31,30,30,29,31,34,33
30/04/2016,Ashdod,23,25,25,23,23,25,22,24,24
30/04/2016,Beer Sheva,28,32,32,30,30,33,33,31,31
30/04/2016,Bet Shean,31,34,34,34,34,35,36,33,32
30/04/2016,Elat,32,33,33,36,35,36,36,33,33
30/04/2016,En Gedi,30,32,31,31,31,33,33,32,32
30/04/2016,Haifa,22,26,25,25,25,25,25,25,25
30/04/2016,Jerusalem,23,29,28,29,29,30,29,30,29
30/04/2016,Lod,24,30,29,28,28,28,28,29,29
30/04/2016,Mizpe Ramon,24,30,30,30,30,30,31,29,29
30/04/2016,Nazareth,23,27,26,25,26,27,28,26,26
30/04/2016,Qazrin,26,30,30,27,27,27,28,29,28
30/04/2016,Tel Aviv,23,27,26,26,26,26,26,27,29
30/04/2016,Tiberias,30,31,31,29,30,30,30,29,29
30/04/2016,Zefat,23,29,29,28,27,26,27,29,28
01/05/2016,Afula,33,35,36,32,32,32,31,37,37
01/05/2016,Ashdod,24,32,34,24,24,29,23,26,25
01/05/2016,Beer Sheva,34,35,36,31,31,36,35,32,33
01/05/2016,Bet Shean,35,37,38,38,37,36,36,38,38
01/05/2016,Elat,36,34,34,33,34,32,31,37,38
01/05/2016,En Gedi,31,36,34,36,35,37,38,39,39
01/05/2016,Haifa,26,34,35,27,30,32,31,27,29
01/05/2016,Jerusalem,29,32,33,29,29,33,34,30,30
01/05/2016,Lod,29,35,36,29,30,34,31,32,31
01/05/2016,Mizpe Ramon,31,31,31,34,33,34,33,34,34
01/05/2016,Nazareth,27,34,33,30,31,31,31,28,29
01/05/2016,Qazrin,30,34,35,32,32,32,32,32,32
01/05/2016,Tel Aviv,26,33,34,28,27,31,29,28,31
01/05/2016,Tiberias,32,35,36,34,34,34,34,32,32
01/05/2016,Zefat,26,32,33,30,30,28,28,32,32
02/05/2016,Afula,35,27,28,27,26,27,27,31,31
02/05/2016,Ashdod,26,24,22,23,23,24,21,23,23
02/05/2016,Beer Sheva,36,30,30,29,29,29,29,30,30
02/05/2016,Bet Shean,38,31,32,31,31,32,32,33,32
02/05/2016,Elat,35,35,35,36,36,34,34,35,34
02/05/2016,En Gedi,39,30,31,32,31,34,34,33,33
02/05/2016,Haifa,33,24,25,25,24,24,23,23,24
02/05/2016,Jerusalem,31,26,26,25,25,25,25,26,26
02/05/2016,Lod,35,28,28,26,26,26,26,27,27
02/05/2016,Mizpe Ramon,34,32,32,29,29,27,27,30,29
02/05/2016,Nazareth,34,25,24,23,23,25,24,28,27
02/05/2016,Qazrin,34,28,28,24,25,25,24,26,27
02/05/2016,Tel Aviv,33,26,25,25,25,25,25,27,27
02/05/2016,Tiberias,37,29,29,27,28,30,29,28,27
02/05/2016,Zefat,30,26,27,24,24,24,23,26,27
03/05/2016,Afula,30,34,35,34,35,33,34,36,35
03/05/2016,Ashdod,25,30,25,28,31,28,24,29,29
03/05/2016,Beer Sheva,32,37,39,37,40,37,37,36,36
03/05/2016,Bet Shean,33,36,36,37,37,37,37,36,35
03/05/2016,Elat,36,35,35,36,34,35,34,38,38
03/05/2016,En Gedi,33,33,32,34,36,35,36,35,35
03/05/2016,Haifa,24,30,32,28,35,29,27,29,29
03/05/2016,Jerusalem,26,32,33,32,33,30,32,32,31
03/05/2016,Lod,27,34,36,34,36,34,33,34,33
03/05/2016,Mizpe Ramon,31,34,34,36,37,34,34,33,33
03/05/2016,Nazareth,25,31,32,29,31,31,31,29,29
03/05/2016,Qazrin,27,33,33,30,32,31,30,31,30
03/05/2016,Tel Aviv,24,30,34,34,37,32,31,34,33
03/05/2016,Tiberias,32,34,34,32,33,33,33,32,31
03/05/2016,Zefat,24,31,31,29,30,30,30,31,30
04/05/2016,Afula,33,24,24,24,25,25,25,27,27
04/05/2016,Ashdod,25,21,21,22,23,24,21,22,22
04/05/2016,Beer Sheva,38,25,24,25,25,25,25,25,23
04/05/2016,Bet Shean,35,28,28,29,29,29,29,27,28
04/05/2016,Elat,43,28,29,31,32,32,33,30,31
04/05/2016,En Gedi,34,29,29,29,29,31,29,30,31
04/05/2016,Haifa,29,22,22,23,22,22,23,21,21
04/05/2016,Jerusalem,29,21,21,21,23,21,21,21,21
04/05/2016,Lod,33,24,24,24,24,24,25,23,23
04/05/2016,Mizpe Ramon,34,36,36,24,24,22,22,23,23
04/05/2016,Nazareth,30,21,21,21,22,23,23,19,19
04/05/2016,Qazrin,30,24,24,23,24,22,23,23,24
04/05/2016,Tel Aviv,30,23,23,24,24,23,24,23,23
04/05/2016,Tiberias,33,25,25,26,26,27,28,22,23
04/05/2016,Zefat,27,22,22,21,21,20,21,23,24
05/05/2016,Afula,26,26,26,27,27,27,28,27,27
05/05/2016,Ashdod,24,21,21,23,22,22,26,22,23
05/05/2016,Beer Sheva,26,27,27,28,28,29,31,27,27
05/05/2016,Bet Shean,28,30,30,30,31,30,31,30,30
05/05/2016,Elat,31,31,31,33,33,34,36,30,30
05/05/2016,En Gedi,34,29,29,30,30,32,32,31,31
05/05/2016,Haifa,21,24,22,24,23,24,24,22,22
05/05/2016,Jerusalem,20,24,24,25,24,25,27,24,24
05/05/2016,Lod,24,26,26,26,26,27,27,25,25
05/05/2016,Mizpe Ramon,24,31,31,26,26,26,28,26,26
05/05/2016,Nazareth,22,23,23,23,23,25,25,20,21
05/05/2016,Qazrin,23,25,26,24,25,25,25,24,24
05/05/2016,Tel Aviv,23,25,25,25,25,26,26,23,24
05/05/2016,Tiberias,29,27,27,27,28,29,30,24,24
05/05/2016,Zefat,20,24,24,23,23,22,23,24,24
06/05/2016,Afula,28,23,23,23,25,24,25,24,25
06/05/2016,Ashdod,26,20,20,22,22,21,23,21,22
06/05/2016,Beer Sheva,28,23,24,23,24,24,25,23,24
06/05/2016,Bet Shean,31,26,26,28,28,28,28,27,27
06/05/2016,Elat,34,29,29,31,31,33,33,29,29
06/05/2016,En Gedi,32,30,30,30,31,31,32,30,30
06/05/2016,Haifa,24,21,21,22,21,22,23,21,21
06/05/2016,Jerusalem,23,20,19,20,20,20,21,20,20
06/05/2016,Lod,27,22,22,23,23,23,24,22,23
06/05/2016,Mizpe Ramon,26,29,32,23,23,22,24,23,24
06/05/2016,Nazareth,24,19,20,21,21,22,23,21,18
06/05/2016,Qazrin,25,21,22,22,22,22,23,21,22
06/05/2016,Tel Aviv,25,22,23,23,24,23,24,22,23
06/05/2016,Tiberias,30,23,23,24,25,26,26,21,21
06/05/2016,Zefat,22,20,20,20,20,20,20,21,22
07/05/2016,Afula,26,24,23,24,25,25,25,25,26
07/05/2016,Ashdod,23,20,20,22,22,21,24,22,22
07/05/2016,Beer Sheva,24,24,24,24,25,25,26,23,24
07/05/2016,Bet Shean,28,26,27,28,28,28,28,28,28
07/05/2016,Elat,32,29,29,30,31,34,33,29,28
07/05/2016,En Gedi,33,28,27,29,28,30,30,29,29
07/05/2016,Haifa,21,22,20,23,22,23,23,21,22
07/05/2016,Jerusalem,20,19,21,21,21,22,22,20,21
07/05/2016,Lod,24,22,23,23,24,25,24,23,23
07/05/2016,Mizpe Ramon,24,28,32,24,24,25,25,23,24
07/05/2016,Nazareth,21,20,20,21,21,23,23,22,23
07/05/2016,Qazrin,22,22,22,22,23,23,23,22,23
07/05/2016,Tel Aviv,23,22,23,24,24,23,24,23,23
07/05/2016,Tiberias,28,24,24,25,25,27,27,22,23
07/05/2016,Zefat,18,21,21,20,20,20,20,22,23
08/05/2016,Afula,27,25,25,25,26,25,25,26,26
08/05/2016,Ashdod,23,21,20,22,22,21,23,22,22
08/05/2016,Beer Sheva,26,25,26,26,27,27,27,24,25
08/05/2016,Bet Shean,29,29,29,30,30,28,28,29,29
08/05/2016,Elat,33,28,28,30,30,32,32,28,29
08/05/2016,En Gedi,31,28,28,28,29,30,29,29,29
08/05/2016,Haifa,21,22,21,23,22,21,22,21,21
08/05/2016,Jerusalem,20,22,22,24,24,23,24,23,23
08/05/2016,Lod,24,24,25,24,25,25,25,24,24
08/05/2016,Mizpe Ramon,23,30,31,24,24,26,27,24,24
08/05/2016,Nazareth,22,21,22,22,23,24,24,24,24
08/05/2016,Qazrin,24,25,26,24,25,24,24,24,24
08/05/2016,Tel Aviv,23,23,23,23,24,23,24,24,24
08/05/2016,Tiberias,29,26,26,27,27,26,27,24,24
08/05/2016,Zefat,19,24,24,22,24,21,20,24,24
09/05/2016,Afula,27,27,28,27,27,29,28,29,29
09/05/2016,Ashdod,23,21,21,22,22,24,26,23,22
09/05/2016,Beer Sheva,29,29,29,28,28,30,29,29,28
09/05/2016,Bet Shean,30,31,32,32,32,31,32,31,31
09/05/2016,Elat,32,32,32,33,33,35,35,32,32
09/05/2016,En Gedi,30,30,30,31,30,31,31,31,31
09/05/2016,Haifa,21,23,21,23,22,25,23,22,22
09/05/2016,Jerusalem,22,25,25,26,26,26,25,26,25
09/05/2016,Lod,25,27,27,25,25,29,28,27,26
09/05/2016,Mizpe Ramon,24,34,34,27,27,28,27,28,27
09/05/2016,Nazareth,23,24,24,23,24,27,27,27,27
09/05/2016,Qazrin,25,26,28,26,26,26,27,27,26
09/05/2016,Tel Aviv,23,24,24,24,24,29,28,27,24
09/05/2016,Tiberias,26,27,29,28,29,29,29,27,29
09/05/2016,Zefat,21,25,27,25,25,23,23,27,27
10/05/2016,Afula,31,29,28,28,29,28,28,29,29
10/05/2016,Ashdod,24,24,21,22,22,22,21,22,23
10/05/2016,Beer Sheva,30,29,29,27,29,30,29,28,28
10/05/2016,Bet Shean,33,33,32,33,32,33,32,32,33
10/05/2016,Elat,37,34,34,35,36,37,36,35,34
10/05/2016,En Gedi,32,32,31,32,32,35,35,34,33
10/05/2016,Haifa,23,24,21,23,23,24,23,23,22
10/05/2016,Jerusalem,26,26,26,25,26,28,27,25,26
10/05/2016,Lod,28,27,27,26,26,28,27,26,27
10/05/2016,Mizpe Ramon,28,34,35,27,28,30,27,28,29
10/05/2016,Nazareth,27,25,25,25,25,28,28,28,28
10/05/2016,Qazrin,29,30,29,28,27,29,29,27,27
10/05/2016,Tel Aviv,25,24,24,24,24,26,24,24,25
10/05/2016,Tiberias,33,31,30,30,29,33,31,28,28
10/05/2016,Zefat,25,28,28,26,26,25,26,27,28
11/05/2016,Afula,28,28,27,27,26,27,26,27,27
11/05/2016,Ashdod,23,23,21,22,22,21,21,22,22
11/05/2016,Beer Sheva,29,27,27,26,26,28,27,26,26
11/05/2016,Bet Shean,32,31,31,30,30,30,31,30,29
11/05/2016,Elat,37,31,31,32,32,33,33,31,31
11/05/2016,En Gedi,35,30,30,29,30,32,32,31,31
11/05/2016,Haifa,23,24,22,24,23,22,22,23,23
11/05/2016,Jerusalem,26,24,24,23,23,25,23,24,23
11/05/2016,Lod,26,26,26,25,25,25,25,25,25
11/05/2016,Mizpe Ramon,28,32,32,25,25,25,26,27,26
11/05/2016,Nazareth,25,24,24,23,23,24,24,27,26
11/05/2016,Qazrin,28,28,28,25,25,26,25,26,26
11/05/2016,Tel Aviv,24,25,25,24,24,24,23,24,24
11/05/2016,Tiberias,32,29,29,29,29,30,30,27,26
11/05/2016,Zefat,26,26,26,25,24,23,23,26,26
12/05/2016,Afula,28,29,29,28,28,28,28,29,28
12/05/2016,Ashdod,24,25,24,23,23,21,21,26,25
12/05/2016,Beer Sheva,29,29,29,28,28,29,29,29,27
12/05/2016,Bet Shean,31,33,33,32,32,32,32,33,32
12/05/2016,Elat,34,32,33,34,34,35,34,33,32
12/05/2016,En Gedi,32,31,31,31,31,33,32,33,32
12/05/2016,Haifa,23,22,22,24,24,22,22,24,23
12/05/2016,Jerusalem,24,26,26,27,26,26,27,27,25
12/05/2016,Lod,26,27,27,27,27,26,27,27,26
12/05/2016,Mizpe Ramon,26,32,32,28,28,28,29,29,28
12/05/2016,Nazareth,23,25,24,24,24,25,25,29,29
12/05/2016,Qazrin,26,30,30,27,27,27,26,28,28
12/05/2016,Tel Aviv,24,25,25,25,25,24,24,25,24
12/05/2016,Tiberias,31,31,30,31,31,30,31,29,28
12/05/2016,Zefat,23,28,28,28,28,25,25,28,29
13/05/2016,Afula,31,33,33,31,32,30,30,34,33
13/05/2016,Ashdod,24,28,27,25,25,24,23,31,31
13/05/2016,Beer Sheva,32,33,34,31,33,34,34,34,34
13/05/2016,Bet Shean,34,36,36,36,37,35,35,36,36
13/05/2016,Elat,36,36,36,37,37,38,39,36,36
13/05/2016,En Gedi,33,33,32,34,34,35,34,35,36
13/05/2016,Haifa,25,28,28,27,27,26,25,27,26
13/05/2016,Jerusalem,27,30,30,30,31,30,30,32,31
13/05/2016,Lod,28,32,32,30,31,30,29,32,32
13/05/2016,Mizpe Ramon,28,35,35,31,32,33,32,32,33
13/05/2016,Nazareth,25,29,29,28,28,28,29,28,26
13/05/2016,Qazrin,29,33,33,30,30,29,29,31,30
13/05/2016,Tel Aviv,24,29,28,27,27,28,25,30,30
13/05/2016,Tiberias,33,33,33,32,33,31,32,32,30
13/05/2016,Zefat,26,31,31,28,30,29,28,31,30
14/05/2016,Afula,33,37,37,37,39,37,37,37,37
14/05/2016,Ashdod,26,34,33,29,30,26,25,32,30
14/05/2016,Beer Sheva,35,39,39,38,39,39,40,38,39
14/05/2016,Bet Shean,36,40,40,41,41,41,43,40,40
14/05/2016,Elat,38,40,40,42,43,42,44,40,40
14/05/2016,En Gedi,34,39,37,38,38,38,39,40,40
14/05/2016,Haifa,30,33,33,33,35,34,32,34,30
14/05/2016,Jerusalem,30,34,34,35,36,33,35,35,35
14/05/2016,Lod,31,36,37,36,38,36,37,37,36
14/05/2016,Mizpe Ramon,31,36,36,36,36,36,37,36,35
14/05/2016,Nazareth,28,33,33,33,34,35,34,32,32
14/05/2016,Qazrin,31,37,36,35,35,34,35,35,35
14/05/2016,Tel Aviv,28,34,34,33,34,33,34,35,34
14/05/2016,Tiberias,36,37,37,38,38,38,37,35,35
14/05/2016,Zefat,29,34,34,32,34,33,32,35,35
15/05/2016,Afula,39,41,41,43,42,42,41,41,40
15/05/2016,Ashdod,30,37,39,31,32,28,28,34,34
15/05/2016,Beer Sheva,41,41,41,43,43,43,44,41,41
15/05/2016,Bet Shean,41,42,42,45,44,45,45,43,43
15/05/2016,Elat,44,43,43,43,43,44,43,44,43
15/05/2016,En Gedi,37,40,40,43,44,44,43,43,42
15/05/2016,Haifa,35,37,40,40,37,37,38,34,36
15/05/2016,Jerusalem,35,37,37,38,39,37,38,38,37
15/05/2016,Lod,37,41,42,43,42,40,42,43,42
15/05/2016,Mizpe Ramon,36,38,38,39,39,37,39,38,38
15/05/2016,Nazareth,35,37,38,39,39,39,39,38,36
15/05/2016,Qazrin,37,39,39,39,39,38,39,38,38
15/05/2016,Tel Aviv,35,38,40,40,38,37,41,42,41
15/05/2016,Tiberias,41,40,40,41,41,40,43,39,38
15/05/2016,Zefat,33,37,37,38,38,35,36,38,38
16/05/2016,Afula,41,42,41,37,37,39,41,41,41
16/05/2016,Ashdod,32,32,25,29,29,27,26,31,29
16/05/2016,Beer Sheva,43,40,40,38,38,40,40,40,38
16/05/2016,Bet Shean,44,44,45,44,45,45,46,44,45
16/05/2016,Elat,46,43,43,44,44,44,43,44,45
16/05/2016,En Gedi,45,41,40,41,41,46,43,44,45
16/05/2016,Haifa,37,33,32,32,32,30,32,30,34
16/05/2016,Jerusalem,37,37,37,37,37,38,38,38,37
16/05/2016,Lod,41,38,37,37,37,38,40,39,37
16/05/2016,Mizpe Ramon,38,40,41,38,39,38,39,40,39
16/05/2016,Nazareth,38,38,36,37,38,39,41,36,35
16/05/2016,Qazrin,39,41,41,40,41,39,40,39,39
16/05/2016,Tel Aviv,40,35,33,34,34,35,39,36,34
16/05/2016,Tiberias,43,42,42,42,41,42,42,40,39
16/05/2016,Zefat,34,38,39,36,38,36,36,39,39
17/05/2016,Afula,41,32,32,30,31,31,30,33,34
17/05/2016,Ashdod,30,27,27,24,24,23,23,26,27
17/05/2016,Beer Sheva,43,31,32,28,29,30,30,31,31
17/05/2016,Bet Shean,44,36,36,33,36,34,34,36,37
17/05/2016,Elat,43,38,38,39,39,41,40,39,40
17/05/2016,En Gedi,41,35,35,37,37,37,37,39,37
17/05/2016,Haifa,35,27,27,26,27,26,25,28,28
17/05/2016,Jerusalem,38,29,29,26,27,27,27,29,31
17/05/2016,Lod,39,31,30,28,29,29,29,30,31
17/05/2016,Mizpe Ramon,41,40,40,29,30,29,29,35,35
17/05/2016,Nazareth,39,29,29,26,27,29,27,27,29
17/05/2016,Qazrin,40,35,35,30,32,30,29,33,34
17/05/2016,Tel Aviv,37,28,28,27,27,27,26,28,29
17/05/2016,Tiberias,43,35,35,32,34,34,33,32,34
17/05/2016,Zefat,36,33,33,27,29,27,29,33,34
18/05/2016,Afula,32,26,26,26,26,26,26,26,27
18/05/2016,Ashdod,25,24,24,23,23,22,22,23,23
18/05/2016,Beer Sheva,33,27,26,25,26,27,27,25,25
18/05/2016,Bet Shean,36,30,30,29,30,30,30,29,29
18/05/2016,Elat,40,34,33,35,36,38,38,34,34
18/05/2016,En Gedi,39,31,30,32,34,31,35,33,31
18/05/2016,Haifa,28,24,24,23,22,23,23,23,24
18/05/2016,Jerusalem,28,24,23,23,24,23,23,23,23
18/05/2016,Lod,29,25,26,25,25,25,25,25,25
18/05/2016,Mizpe Ramon,40,34,34,26,26,26,26,26,27
18/05/2016,Nazareth,28,23,23,22,22,24,24,21,21
18/05/2016,Qazrin,32,26,26,25,25,24,24,25,25
18/05/2016,Tel Aviv,26,25,25,24,24,24,24,24,24
18/05/2016,Tiberias,38,27,28,27,27,26,27,26,26
18/05/2016,Zefat,28,24,24,22,23,22,22,25,25
19/05/2016,Afula,28,26,26,26,26,26,26,27,27
19/05/2016,Ashdod,25,24,24,23,23,22,22,23,23
19/05/2016,Beer Sheva,26,26,26,26,26,27,27,25,26
19/05/2016,Bet Shean,30,30,30,30,30,30,30,29,29
19/05/2016,Elat,37,29,29,30,30,32,32,29,29
19/05/2016,En Gedi,35,29,29,30,29,29,32,30,29
19/05/2016,Haifa,23,24,23,23,24,24,24,23,24
