,Validity_date,City,Persist_value_humidity,EC_humidity_1,EC_humidity_2,C3_humidity_1,C3_humidity_2,Persist_value_maxTemp,EC_maxTemp_1,EC_maxTemp_2,CO_maxTemp_1,CO_maxTemp_2,C3_maxTemp_1,C3_maxTemp_2,OH_maxTemp_1,OH_maxTemp_2,Persist_value_minTemp,EC_minTemp_1,EC_minTemp_2,CO_minTemp_1,CO_minTemp_2,C3_minTemp_1,C3_minTemp_2,OH_minTemp_1,OH_minTemp_2,Persist_value_wind,EC_wind_1,EC_wind_2,CO_wind_1,CO_wind_2,C3_wind_1,C3_wind_2,OH_wind_1,OH_wind_2
600,2016-02-11,Afula,42,63.0,62,55.0,49,18,16.0,16,16.0,17.0,17.0,18.0,19.0,19.0,7.0,6.0,7.0,9.0,9.0,7.0,7.0,9.0,9.0,11,7.0,8,5.0,6.0,6.0,4.0,10.0,11.0
601,2016-02-11,Ashdod,78,76.0,76,67.0,80,17,15.0,16,16.0,16.0,17.0,17.0,17.0,17.0,10.0,12.0,12.0,11.0,12.0,8.0,9.0,12.0,12.0,13,10.0,11,14.0,15.0,12.0,11.0,10.0,13.0
602,2016-02-11,Beer Sheva,75,57.0,57,38.0,42,15,15.0,15,17.0,16.0,18.0,18.0,17.0,16.0,6.0,7.0,6.0,10.0,9.0,8.0,9.0,10.0,11.0,8,4.0,4,6.0,4.0,8.0,9.0,4.0,5.0
603,2016-02-11,Bet Shean,38,57.0,59,48.0,48,20,17.0,17,18.0,18.0,18.0,19.0,18.0,18.0,9.0,9.0,7.0,10.0,10.0,9.0,9.0,11.0,11.0,8,4.0,5,4.0,5.0,8.0,8.0,4.0,6.0
604,2016-02-11,Elat,36,34.0,35,29.0,31,21,19.0,19,20.0,19.0,21.0,21.0,18.0,18.0,10.0,7.0,6.0,10.0,10.0,8.0,9.0,10.0,10.0,8,8.0,8,10.0,9.0,10.0,12.0,6.0,5.0
605,2016-02-11,En Gedi,32,67.0,66,50.0,49,21,17.0,16,19.0,19.0,18.0,19.0,20.0,20.0,17.0,10.0,10.0,14.0,14.0,13.0,12.0,14.0,15.0,14,5.0,5,5.0,4.0,10.0,8.0,3.0,3.0
606,2016-02-11,Haifa,40,73.0,68,67.0,60,17,15.0,15,16.0,16.0,16.0,16.0,16.0,16.0,10.0,9.0,9.0,11.0,10.0,10.0,11.0,12.0,9.0,9,8.0,8,14.0,14.0,11.0,10.0,9.0,11.0
607,2016-02-11,Jerusalem,79,65.0,67,52.0,51,14,13.0,13,14.0,14.0,13.0,14.0,15.0,14.0,7.0,5.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,11,5.0,4,6.0,6.0,8.0,9.0,3.0,6.0
608,2016-02-11,Lod,62,66.0,74,52.0,52,18,15.0,15,16.0,16.0,17.0,18.0,16.0,17.0,7.0,9.0,9.0,10.0,12.0,9.0,9.0,10.0,10.0,6,7.0,6,8.0,7.0,10.0,9.0,7.0,9.0
609,2016-02-11,Mizpe Ramon,77,50.0,53,42.0,39,13,14.0,14,15.0,15.0,15.0,15.0,14.0,14.0,6.0,5.0,5.0,6.0,7.0,7.0,6.0,8.0,8.0,10,5.0,5,5.0,4.0,5.0,7.0,2.0,2.0
610,2016-02-11,Nazareth,40,75.0,64,60.0,54,15,15.0,15,15.0,15.0,15.0,16.0,16.0,15.0,10.0,6.0,7.0,8.0,7.0,7.0,6.0,8.0,8.0,14,6.0,8,5.0,6.0,7.0,7.0,9.0,11.0
611,2016-02-11,Qazrin,39,72.0,74,65.0,59,16,13.0,14,14.0,14.0,13.0,13.0,14.0,14.0,10.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,16,8.0,8,5.0,4.0,5.0,5.0,7.0,9.0
612,2016-02-11,Tel Aviv,69,71.0,73,59.0,65,18,16.0,16,16.0,17.0,17.0,17.0,16.0,17.0,8.0,9.0,9.0,10.0,11.0,8.0,8.0,10.0,10.0,10,7.0,8,9.0,9.0,8.0,7.0,8.0,10.0
613,2016-02-11,Tiberias,35,66.0,66,65.0,63,21,15.0,15,15.0,15.0,16.0,17.0,16.0,15.0,12.0,9.0,9.0,10.0,10.0,8.0,12.0,8.0,8.0,6,2.0,3,1.0,1.0,4.0,4.0,7.0,9.0
614,2016-02-11,Zefat,49,71.0,68,72.0,62,11,13.0,13,13.0,13.0,10.0,11.0,14.0,14.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,15,4.0,4,4.0,4.0,7.0,6.0,7.0,9.0
615,2016-02-12,Afula,61,42.0,42,42.0,42,19,19.0,19,19.0,19.0,20.0,19.33,20.0,20.0,5.0,6.0,6.0,10.0,10.0,8.0,8.0,8.0,8.0,9,4.0,4,3.0,3.0,8.0,3.0,3.0,2.0
616,2016-02-12,Ashdod,86,64.0,64,70.0,64,17,17.0,17,17.0,17.0,17.0,17.33,19.0,18.0,12.0,12.0,12.0,11.0,11.0,9.0,11.33,11.0,11.0,11,8.0,9,10.0,11.0,10.0,8.33,7.0,5.0
617,2016-02-12,Beer Sheva,46,36.0,38,41.0,38,18,19.0,19,18.0,18.0,19.0,18.67,19.0,19.0,7.0,5.0,5.0,10.0,9.0,11.0,7.67,8.0,9.0,5,5.0,6,5.0,5.0,9.0,4.67,3.0,3.0
618,2016-02-12,Bet Shean,65,51.0,47,33.0,47,19,20.0,20,20.0,20.0,23.0,20.67,22.0,22.0,7.0,8.0,9.0,11.0,11.0,10.0,10.33,11.0,11.0,9,1.0,2,3.0,4.0,6.0,3.0,3.0,3.0
619,2016-02-12,Elat,30,27.0,26,31.0,26,23,22.0,22,22.0,22.0,22.0,21.67,21.0,21.0,9.0,7.0,7.0,11.0,11.0,8.0,9.33,9.0,10.0,6,7.0,8,10.0,9.0,12.0,8.33,7.0,8.0
620,2016-02-12,En Gedi,41,59.0,58,43.0,58,22,19.0,18,20.0,20.0,20.0,19.67,21.0,21.0,16.0,12.0,12.0,15.0,15.0,12.0,14.67,17.0,17.0,10,5.0,5,5.0,5.0,9.0,4.33,4.0,3.0
621,2016-02-12,Haifa,64,51.0,52,46.0,52,17,19.0,18,19.0,18.0,18.0,17.67,18.0,17.0,11.0,9.0,10.0,12.0,11.0,11.0,10.0,12.0,9.0,8,6.0,6,6.0,6.0,9.0,6.0,6.0,6.0
622,2016-02-12,Jerusalem,72,47.0,49,32.0,49,13,16.0,16,16.0,16.0,16.0,16.33,17.0,17.0,7.0,6.0,7.0,9.0,8.0,8.0,7.67,7.0,8.0,7,3.0,3,3.0,4.0,6.0,3.33,4.0,3.0
623,2016-02-12,Lod,64,46.0,45,48.0,45,18,19.0,19,19.0,19.0,19.0,18.67,19.0,18.0,10.0,6.0,7.0,11.0,11.0,11.0,9.0,9.0,9.0,6,4.0,4,6.0,6.0,6.0,5.33,6.0,6.0
624,2016-02-12,Mizpe Ramon,44,33.0,29,32.0,29,15,17.0,17,17.0,17.0,17.0,17.33,17.0,18.0,5.0,7.0,7.0,7.0,7.0,8.0,7.33,7.0,8.0,5,5.0,5,4.0,4.0,5.0,4.33,5.0,4.0
625,2016-02-12,Nazareth,72,57.0,56,40.0,56,16,18.0,18,17.0,17.0,18.0,17.33,18.0,17.0,8.0,7.0,7.0,10.0,9.0,8.0,8.0,8.0,8.0,10,4.0,4,3.0,3.0,9.0,4.0,5.0,5.0
626,2016-02-12,Qazrin,73,49.0,50,49.0,50,15,18.0,18,18.0,17.0,17.0,17.33,17.0,17.0,5.0,5.0,5.0,9.0,8.0,9.0,6.67,7.0,7.0,6,4.0,5,5.0,5.0,11.0,4.67,4.0,4.0
627,2016-02-12,Tel Aviv,66,48.0,48,57.0,48,17,19.0,19,19.0,19.0,18.0,18.67,19.0,18.0,11.0,5.0,6.0,10.0,10.0,10.0,8.33,9.0,9.0,10,5.0,5,6.0,6.0,7.0,5.67,5.0,6.0
628,2016-02-12,Tiberias,60,53.0,53,49.0,53,18,18.0,18,18.0,18.0,20.0,17.67,18.0,17.0,10.0,7.0,8.0,11.0,11.0,13.0,9.0,8.0,8.0,4,3.0,3,4.0,5.0,4.0,4.0,3.0,4.0
629,2016-02-12,Zefat,80,51.0,50,48.0,50,11,17.0,17,16.0,15.0,14.0,16.33,17.0,17.0,5.0,5.0,6.0,9.0,8.0,7.0,7.0,8.0,7.0,12,2.0,3,3.0,3.0,6.0,3.33,4.0,4.0
630,2016-02-13,Afula,38,33.0,33,34.0,36,22,22.0,22,21.0,21.0,21.0,21.0,23.0,23.0,5.0,7.0,8.0,12.0,12.0,11.0,11.0,10.0,11.0,6,5.0,5,5.0,5.0,11.0,13.0,3.0,3.0
631,2016-02-13,Ashdod,69,74.0,75,76.0,76,18,17.0,17,17.0,17.0,18.0,18.0,18.0,20.0,10.0,13.0,13.0,11.0,11.0,12.0,13.0,12.0,11.0,9,6.0,7,6.0,6.0,8.0,6.0,4.0,4.0
632,2016-02-13,Beer Sheva,40,43.0,40,38.0,40,22,21.0,21,20.0,20.0,22.0,21.0,22.0,22.0,6.0,6.0,7.0,11.0,11.0,11.0,12.0,9.0,9.0,7,4.0,5,6.0,5.0,9.0,8.0,4.0,3.0
633,2016-02-13,Bet Shean,54,40.0,40,25.0,26,22,22.0,23,22.0,22.0,23.0,23.0,24.0,24.0,7.0,8.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,7,2.0,1,3.0,3.0,6.0,5.0,3.0,3.0
634,2016-02-13,Elat,30,19.0,17,21.0,24,25,25.0,25,24.0,24.0,24.0,24.0,24.0,24.0,12.0,9.0,8.0,13.0,13.0,10.0,10.0,12.0,11.0,9,4.0,5,8.0,9.0,10.0,11.0,4.0,5.0
635,2016-02-13,En Gedi,47,51.0,52,41.0,34,23,21.0,21,21.0,21.0,20.0,20.0,23.0,23.0,16.0,13.0,13.0,15.0,15.0,14.0,13.0,18.0,18.0,8,4.0,4,3.0,3.0,8.0,4.0,3.0,3.0
636,2016-02-13,Haifa,57,43.0,42,40.0,41,19,20.0,21,21.0,20.0,20.0,20.0,19.0,21.0,10.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,11.0,6,7.0,7,6.0,5.0,15.0,15.0,6.0,6.0
637,2016-02-13,Jerusalem,47,43.0,42,26.0,26,17,19.0,19,18.0,18.0,18.0,18.0,20.0,20.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4,3.0,3,4.0,4.0,7.0,6.0,3.0,4.0
638,2016-02-13,Lod,50,50.0,50,50.0,58,20,21.0,21,19.0,19.0,20.0,20.0,19.0,20.0,8.0,8.0,9.0,12.0,11.0,10.0,10.0,10.0,10.0,4,6.0,5,4.0,4.0,6.0,4.0,5.0,6.0
639,2016-02-13,Mizpe Ramon,34,30.0,27,19.0,29,18,20.0,20,20.0,20.0,20.0,20.0,21.0,21.0,5.0,10.0,10.0,9.0,9.0,10.0,10.0,11.0,10.0,5,5.0,4,5.0,5.0,10.0,8.0,3.0,3.0
640,2016-02-13,Nazareth,35,35.0,35,35.0,35,19,21.0,21,19.0,19.0,19.0,19.0,20.0,20.0,9.0,9.0,9.0,12.0,10.0,9.0,10.0,10.0,11.0,9,6.0,7,5.0,5.0,14.0,13.0,6.0,5.0
641,2016-02-13,Qazrin,48,34.0,35,38.0,38,19,22.0,22,20.0,20.0,18.0,19.0,20.0,20.0,6.0,8.0,8.0,12.0,11.0,11.0,11.0,11.0,11.0,11,8.0,8,6.0,5.0,15.0,14.0,6.0,6.0
642,2016-02-13,Tel Aviv,53,51.0,51,69.0,63,19,20.0,20,20.0,20.0,19.0,18.0,19.0,20.0,9.0,7.0,7.0,11.0,10.0,10.0,10.0,10.0,10.0,7,4.0,4,5.0,5.0,7.0,5.0,3.0,6.0
643,2016-02-13,Tiberias,63,39.0,39,40.0,35,21,22.0,22,20.0,20.0,21.0,21.0,20.0,20.0,10.0,10.0,10.0,12.0,12.0,15.0,14.0,10.0,10.0,7,3.0,3,4.0,4.0,7.0,2.0,6.0,5.0
644,2016-02-13,Zefat,45,36.0,35,38.0,39,14,20.0,20,17.0,17.0,15.0,16.0,20.0,20.0,6.0,7.0,8.0,10.0,10.0,10.0,10.0,11.0,11.0,7,4.0,3,3.0,3.0,10.0,10.0,6.0,6.0
645,2016-02-14,Afula,33,35.0,37,35.0,38,24,23.0,23,21.0,21.0,22.0,22.0,23.0,23.0,5.0,8.0,8.0,12.0,12.0,11.0,11.0,11.0,11.0,10,5.0,4,2.0,3.0,6.0,6.0,4.0,4.0
646,2016-02-14,Ashdod,78,74.0,76,64.0,75,19,18.0,17,19.0,19.0,20.0,19.0,22.0,19.0,10.0,12.0,12.0,12.0,12.0,13.0,13.0,8.0,10.0,7,7.0,7,5.0,5.0,6.0,6.0,7.0,5.0
647,2016-02-14,Beer Sheva,46,37.0,37,26.0,38,23,22.0,22,22.0,21.0,23.0,22.0,23.0,22.0,7.0,9.0,8.0,12.0,12.0,13.0,13.0,10.0,10.0,5,4.0,4,4.0,5.0,7.0,7.0,4.0,5.0
648,2016-02-14,Bet Shean,42,44.0,36,25.0,26,24,24.0,23,22.0,22.0,23.0,24.0,25.0,25.0,8.0,10.0,8.0,12.0,12.0,13.0,12.0,13.0,14.0,5,2.0,2,3.0,3.0,6.0,6.0,2.0,3.0
649,2016-02-14,Elat,22,20.0,20,16.0,18,27,25.0,25,25.0,25.0,26.0,26.0,26.0,25.0,13.0,11.0,11.0,15.0,16.0,12.0,13.0,13.0,17.0,9,9.0,9,12.0,12.0,12.0,16.0,8.0,8.0
650,2016-02-14,En Gedi,32,51.0,45,41.0,38,23,21.0,21,22.0,22.0,21.0,21.0,25.0,25.0,15.0,14.0,14.0,15.0,15.0,14.0,15.0,20.0,20.0,7,3.0,3,3.0,4.0,8.0,3.0,4.0,3.0
651,2016-02-14,Haifa,36,54.0,54,50.0,39,20,19.0,18,19.0,20.0,20.0,21.0,20.0,17.0,12.0,11.0,11.0,12.0,12.0,13.0,14.0,11.0,11.0,7,5.0,4,5.0,3.0,4.0,5.0,5.0,5.0
652,2016-02-14,Jerusalem,50,41.0,42,29.0,33,20,20.0,19,19.0,19.0,19.0,21.0,21.0,21.0,11.0,10.0,12.0,12.0,11.0,12.0,12.0,11.0,12.0,5,3.0,2,2.0,2.0,4.0,4.0,3.0,3.0
653,2016-02-14,Lod,57,44.0,48,46.0,56,22,22.0,21,21.0,20.0,21.0,21.0,22.0,20.0,7.0,10.0,10.0,12.0,12.0,11.0,11.0,10.0,10.0,5,5.0,5,3.0,3.0,5.0,5.0,5.0,5.0
654,2016-02-14,Mizpe Ramon,23,29.0,25,24.0,23,22,20.0,20,20.0,21.0,20.0,21.0,22.0,22.0,7.0,10.0,10.0,11.0,11.0,12.0,12.0,12.0,12.0,8,5.0,6,4.0,4.0,6.0,8.0,4.0,3.0
655,2016-02-14,Nazareth,33,45.0,47,33.0,37,21,21.0,21,19.0,19.0,21.0,21.0,21.0,21.0,11.0,9.0,10.0,12.0,11.0,11.0,11.0,12.0,13.0,16,3.0,5,4.0,4.0,7.0,8.0,5.0,5.0
656,2016-02-14,Qazrin,39,42.0,42,48.0,51,22,21.0,21,18.0,18.0,19.0,19.0,20.0,20.0,8.0,8.0,8.0,12.0,11.0,12.0,12.0,12.0,13.0,17,6.0,6,4.0,4.0,9.0,5.0,5.0,5.0
657,2016-02-14,Tel Aviv,64,55.0,53,53.0,63,21,21.0,21,21.0,21.0,20.0,19.0,22.0,19.0,10.0,7.0,8.0,11.0,11.0,11.0,11.0,10.0,10.0,7,4.0,5,5.0,3.0,5.0,4.0,4.0,5.0
658,2016-02-14,Tiberias,28,47.0,48,54.0,39,25,22.0,21,19.0,19.0,20.0,20.0,21.0,21.0,11.0,10.0,10.0,12.0,12.0,15.0,13.0,12.0,13.0,8,4.0,4,5.0,4.0,3.0,6.0,5.0,4.0
659,2016-02-14,Zefat,38,44.0,43,36.0,42,16,21.0,21,18.0,18.0,17.0,18.0,20.0,20.0,9.0,10.0,10.0,11.0,10.0,12.0,12.0,12.0,13.0,15,3.0,4,2.0,3.0,4.0,5.0,5.0,5.0
660,2016-02-15,Afula,36,30.0,30,28.0,25,25,25.0,25,24.0,24.0,25.0,25.0,25.0,26.0,6.0,10.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,7,4.0,5,4.0,4.0,12.0,13.0,8.0,7.0
661,2016-02-15,Ashdod,77,63.0,67,73.0,73,19,21.0,21,21.0,19.0,21.0,21.0,26.0,28.0,11.0,13.0,14.0,14.0,14.0,15.0,15.0,13.0,13.0,7,15.0,16,10.0,10.0,12.0,18.0,16.0,16.0
662,2016-02-15,Beer Sheva,30,28.0,30,19.0,32,25,25.0,25,26.0,23.0,26.0,25.0,27.0,27.0,7.0,8.0,9.0,14.0,14.0,15.0,15.0,12.0,12.0,6,7.0,6,8.0,9.0,11.0,9.0,8.0,9.0
663,2016-02-15,Bet Shean,51,36.0,35,24.0,25,24,25.0,26,25.0,25.0,27.0,27.0,28.0,28.0,8.0,10.0,9.0,13.0,13.0,14.0,14.0,15.0,14.0,8,3.0,3,4.0,4.0,7.0,8.0,4.0,5.0
664,2016-02-15,Elat,20,22.0,21,20.0,20,28,26.0,27,25.0,26.0,27.0,26.0,26.0,27.0,12.0,11.0,11.0,16.0,15.0,11.0,11.0,14.0,14.0,11,10.0,10,15.0,14.0,15.0,19.0,8.0,7.0
665,2016-02-15,En Gedi,44,33.0,32,16.0,32,23,24.0,24,27.0,25.0,29.0,27.0,28.0,28.0,16.0,14.0,14.0,17.0,18.0,16.0,16.0,21.0,21.0,6,7.0,7,7.0,7.0,10.0,11.0,7.0,7.0
666,2016-02-15,Haifa,40,46.0,45,42.0,51,22,23.0,24,23.0,21.0,22.0,20.0,24.0,23.0,12.0,13.0,13.0,13.0,13.0,14.0,15.0,14.0,14.0,4,6.0,7,7.0,8.0,13.0,13.0,10.0,10.0
667,2016-02-15,Jerusalem,44,33.0,32,20.0,24,22,22.0,22,22.0,21.0,21.0,21.0,23.0,23.0,12.0,12.0,10.0,13.0,13.0,13.0,14.0,14.0,13.0,5,7.0,7,5.0,6.0,10.0,9.0,8.0,8.0
668,2016-02-15,Lod,50,30.0,28,25.0,30,22,26.0,26,25.0,24.0,26.0,26.0,27.0,27.0,9.0,10.0,11.0,14.0,14.0,15.0,14.0,12.0,12.0,5,7.0,6,5.0,5.0,7.0,7.0,7.0,7.0
669,2016-02-15,Mizpe Ramon,20,21.0,20,17.0,21,21,22.0,23,23.0,23.0,22.0,22.0,23.0,23.0,9.0,10.0,10.0,13.0,12.0,13.0,13.0,13.0,13.0,8,9.0,8,8.0,7.0,12.0,12.0,8.0,6.0
670,2016-02-15,Nazareth,48,37.0,37,33.0,33,21,24.0,24,23.0,22.0,24.0,23.0,25.0,25.0,13.0,11.0,11.0,13.0,14.0,12.0,12.0,14.0,14.0,10,5.0,4,5.0,4.0,7.0,7.0,6.0,8.0
671,2016-02-15,Qazrin,42,34.0,36,30.0,31,21,25.0,25,22.0,23.0,22.0,24.0,24.0,24.0,8.0,10.0,10.0,13.0,14.0,14.0,14.0,10.0,9.0,8,7.0,8,7.0,7.0,11.0,12.0,6.0,6.0
672,2016-02-15,Tel Aviv,64,30.0,28,26.0,27,20,26.0,26,26.0,25.0,27.0,26.0,27.0,27.0,10.0,8.0,9.0,12.0,12.0,13.0,12.0,12.0,12.0,6,8.0,8,6.0,8.0,6.0,6.0,11.0,7.0
673,2016-02-15,Tiberias,39,33.0,39,32.0,32,24,25.0,26,23.0,24.0,22.0,22.0,25.0,25.0,11.0,12.0,12.0,13.0,14.0,13.0,13.0,14.0,13.0,5,5.0,5,5.0,5.0,5.0,2.0,6.0,6.0
674,2016-02-15,Zefat,45,35.0,34,28.0,32,20,24.0,24,21.0,21.0,21.0,21.0,24.0,24.0,10.0,11.0,10.0,12.0,12.0,14.0,14.0,13.0,13.0,12,4.0,5,4.0,5.0,7.0,8.0,6.0,6.0
675,2016-02-16,Afula,29,29.0,28,28.0,27,28,26.0,26,25.0,25.0,26.0,26.0,27.0,27.0,6.0,11.0,11.0,14.0,14.0,13.0,14.0,14.0,14.0,8,4.0,4,5.0,5.0,8.0,5.0,6.0,6.0
676,2016-02-16,Ashdod,74,73.0,75,79.0,79,22,20.0,20,21.0,21.0,22.0,21.0,27.0,24.0,12.0,15.0,15.0,16.0,16.0,15.0,15.0,15.0,15.0,16,13.0,14,7.0,6.0,12.0,14.0,14.0,14.0
677,2016-02-16,Beer Sheva,20,34.0,34,30.0,29,28,26.0,26,25.0,25.0,26.0,26.0,28.0,28.0,10.0,13.0,13.0,18.0,17.0,17.0,16.0,15.0,14.0,10,5.0,5,6.0,8.0,10.0,12.0,5.0,6.0
678,2016-02-16,Bet Shean,45,37.0,37,22.0,23,28,26.0,26,26.0,26.0,29.0,28.0,29.0,29.0,10.0,13.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,9,3.0,2,4.0,3.0,7.0,8.0,4.0,4.0
679,2016-02-16,Elat,23,17.0,15,19.0,17,30,29.0,29,28.0,28.0,29.0,29.0,29.0,29.0,16.0,12.0,12.0,18.0,18.0,19.0,18.0,16.0,16.0,11,9.0,8,9.0,10.0,14.0,13.0,7.0,8.0
680,2016-02-16,En Gedi,32,35.0,35,22.0,30,29,25.0,26,28.0,28.0,29.0,28.0,29.0,29.0,17.0,15.0,15.0,22.0,21.0,21.0,21.0,20.0,20.0,18,5.0,5,7.0,7.0,10.0,9.0,8.0,7.0
681,2016-02-16,Haifa,42,45.0,46,68.0,61,25,21.0,24,21.0,21.0,21.0,20.0,22.0,22.0,14.0,13.0,13.0,15.0,15.0,16.0,16.0,16.0,14.0,7,8.0,8,8.0,8.0,11.0,10.0,10.0,9.0
682,2016-02-16,Jerusalem,29,32.0,31,24.0,23,22,23.0,23,23.0,23.0,22.0,23.0,25.0,25.0,14.0,13.0,13.0,16.0,16.0,14.0,15.0,15.0,15.0,8,5.0,5,4.0,4.0,9.0,10.0,6.0,6.0
683,2016-02-16,Lod,20,31.0,32,35.0,32,29,27.0,27,25.0,25.0,27.0,27.0,29.0,28.0,10.0,14.0,13.0,18.0,17.0,17.0,17.0,15.0,14.0,6,7.0,6,6.0,7.0,7.0,8.0,5.0,4.0
684,2016-02-16,Mizpe Ramon,22,21.0,19,23.0,20,23,24.0,25,25.0,24.0,23.0,23.0,24.0,24.0,13.0,12.0,13.0,16.0,16.0,14.0,14.0,15.0,15.0,8,7.0,7,6.0,7.0,11.0,9.0,7.0,8.0
685,2016-02-16,Nazareth,31,34.0,35,30.0,30,25,25.0,25,23.0,23.0,25.0,25.0,25.0,25.0,14.0,12.0,12.0,16.0,16.0,13.0,13.0,15.0,15.0,8,4.0,4,5.0,5.0,8.0,7.0,4.0,4.0
686,2016-02-16,Qazrin,43,35.0,35,31.0,36,25,26.0,26,25.0,24.0,24.0,24.0,25.0,26.0,10.0,12.0,11.0,16.0,16.0,16.0,16.0,11.0,11.0,11,7.0,7,7.0,7.0,13.0,11.0,6.0,6.0
687,2016-02-16,Tel Aviv,23,41.0,50,53.0,44,28,27.0,26,26.0,26.0,25.0,24.0,29.0,28.0,13.0,11.0,12.0,16.0,15.0,16.0,15.0,15.0,14.0,10,7.0,9,7.0,7.0,7.0,9.0,5.0,7.0
688,2016-02-16,Tiberias,41,37.0,37,30.0,28,25,25.0,26,25.0,25.0,23.0,23.0,25.0,25.0,12.0,13.0,13.0,16.0,16.0,15.0,15.0,15.0,15.0,4,2.0,2,6.0,5.0,4.0,4.0,7.0,3.0
689,2016-02-16,Zefat,34,34.0,34,32.0,31,20,24.0,25,22.0,22.0,22.0,23.0,25.0,26.0,13.0,11.0,10.0,14.0,14.0,15.0,15.0,16.0,15.0,10,2.0,2,5.0,5.0,8.0,6.0,6.0,6.0
690,2016-02-17,Afula,33,33.0,29,30.0,31,28,27.0,27,26.0,26.0,27.0,27.0,29.0,29.0,7.0,12.0,13.0,17.0,17.0,16.0,17.0,16.0,16.0,8,6.0,6,7.0,7.0,13.0,14.0,9.0,9.0
691,2016-02-17,Ashdod,77,72.0,78,64.0,74,21,21.0,20,22.0,22.0,23.0,23.0,28.0,28.0,14.0,14.0,14.0,17.0,17.0,16.0,17.0,15.0,16.0,14,13.0,12,7.0,7.0,7.0,8.0,12.0,12.0
692,2016-02-17,Beer Sheva,19,30.0,30,21.0,20,30,26.0,27,28.0,28.0,28.0,28.0,28.0,27.0,12.0,13.0,15.0,19.0,19.0,18.0,18.0,17.0,17.0,8,12.0,11,6.0,5.0,16.0,14.0,11.0,10.0
693,2016-02-17,Bet Shean,34,39.0,38,25.0,24,30,26.0,27,28.0,28.0,29.0,30.0,30.0,29.0,10.0,12.0,12.0,17.0,17.0,17.0,17.0,18.0,18.0,9,3.0,3,5.0,5.0,6.0,5.0,10.0,4.0
694,2016-02-17,Elat,15,17.0,19,17.0,17,32,29.0,29,30.0,30.0,30.0,30.0,29.0,29.0,18.0,12.0,12.0,19.0,19.0,17.0,18.0,17.0,17.0,8,7.0,7,5.0,5.0,12.0,12.0,4.0,5.0
695,2016-02-17,En Gedi,28,32.0,32,22.0,22,30,25.0,26,29.0,29.0,29.0,29.0,30.0,30.0,20.0,15.0,16.0,22.0,22.0,22.0,21.0,22.0,22.0,17,6.0,6,6.0,7.0,10.0,10.0,7.0,7.0
696,2016-02-17,Haifa,54,34.0,37,49.0,45,24,26.0,26,26.0,26.0,22.0,22.0,27.0,25.0,15.0,15.0,16.0,17.0,17.0,16.0,17.0,18.0,17.0,8,7.0,6,7.0,8.0,19.0,18.0,7.0,7.0
697,2016-02-17,Jerusalem,25,31.0,29,29.0,29,23,24.0,24,23.0,23.0,22.0,21.0,24.0,23.0,16.0,13.0,13.0,17.0,16.0,14.0,14.0,16.0,16.0,6,8.0,7,7.0,6.0,14.0,12.0,10.0,8.0
698,2016-02-17,Lod,19,28.0,28,26.0,27,30,27.0,27,27.0,27.0,28.0,28.0,28.0,28.0,11.0,14.0,15.0,19.0,19.0,18.0,18.0,16.0,16.0,6,9.0,7,5.0,5.0,10.0,8.0,7.0,7.0
699,2016-02-17,Mizpe Ramon,21,24.0,23,26.0,24,24,24.0,24,24.0,24.0,23.0,24.0,24.0,24.0,13.0,13.0,13.0,16.0,16.0,15.0,14.0,16.0,16.0,7,9.0,9,6.0,6.0,9.0,9.0,8.0,7.0
700,2016-02-17,Nazareth,25,31.0,30,29.0,29,26,27.0,27,24.0,24.0,26.0,26.0,26.0,26.0,15.0,15.0,15.0,17.0,17.0,13.0,14.0,16.0,18.0,10,8.0,7,5.0,7.0,11.0,11.0,7.0,4.0
701,2016-02-17,Qazrin,28,29.0,30,30.0,31,26,28.0,28,26.0,25.0,24.0,24.0,24.0,26.0,11.0,14.0,14.0,17.0,16.0,16.0,15.0,14.0,13.0,15,9.0,10,9.0,10.0,13.0,13.0,10.0,9.0
702,2016-02-17,Tel Aviv,46,27.0,27,49.0,24,28,28.0,28,28.0,28.0,29.0,28.0,28.0,28.0,15.0,12.0,13.0,17.0,17.0,17.0,17.0,16.0,16.0,9,5.0,6,4.0,4.0,5.0,4.0,7.0,6.0
703,2016-02-17,Tiberias,31,34.0,34,29.0,31,27,26.0,26,25.0,26.0,28.0,28.0,26.0,26.0,13.0,15.0,15.0,17.0,16.0,15.0,16.0,16.0,16.0,7,4.0,4,5.0,5.0,7.0,10.0,9.0,4.0
704,2016-02-17,Zefat,34,35.0,33,31.0,32,21,26.0,26,22.0,22.0,22.0,22.0,24.0,26.0,14.0,13.0,12.0,15.0,15.0,16.0,16.0,17.0,17.0,10,3.0,3,5.0,6.0,10.0,10.0,10.0,9.0
