Validity_date,City,Persist_value_humidity,EC_humidity_1,EC_humidity_2,C3_humidity_1,C3_humidity_2
14/05/2016,Elat,10,14,15,10,10
14/05/2016,En Gedi,31,38,22,15,15
14/05/2016,Haifa,33,23,23,20,22
14/05/2016,Jerusalem,21,21,21,15,18
14/05/2016,Lod,27,17,19,16,18
14/05/2016,Mizpe Ramon,15,10,9,15,16
14/05/2016,Nazareth,40,22,22,18,20
14/05/2016,Qazrin,27,21,21,17,20
14/05/2016,Tel Aviv,38,25,27,26,26
14/05/2016,Tiberias,30,26,27,37,27
14/05/2016,Zefat,28,20,20,19,20
15/05/2016,Afula,15,16,13,18,15
15/05/2016,Ashdod,63,49,62,58,52
15/05/2016,Beer Sheva,13,11,12,9,11
15/05/2016,Bet Shean,17,11,11,11,11
15/05/2016,Elat,11,9,9,13,11
15/05/2016,En Gedi,21,25,33,15,15
15/05/2016,Haifa,20,20,28,43,30
15/05/2016,Jerusalem,19,15,15,12,14
15/05/2016,Lod,17,12,12,16,19
15/05/2016,Mizpe Ramon,16,9,10,12,11
15/05/2016,Nazareth,19,19,19,17,16
15/05/2016,Qazrin,19,16,18,18,15
15/05/2016,Tel Aviv,24,23,21,36,33
15/05/2016,Tiberias,19,17,20,16,13
15/05/2016,Zefat,22,18,18,19,19
16/05/2016,Afula,15,27,20,28,18
16/05/2016,Ashdod,56,81,79,75,74
16/05/2016,Beer Sheva,12,19,21,16,14
16/05/2016,Bet Shean,10,15,15,17,10
16/05/2016,Elat,9,7,6,8,10
16/05/2016,En Gedi,16,17,22,15,13
16/05/2016,Haifa,19,41,39,45,34
16/05/2016,Jerusalem,16,21,22,17,12
16/05/2016,Lod,17,26,25,22,20
16/05/2016,Mizpe Ramon,13,5,5,16,12
16/05/2016,Nazareth,17,24,21,21,14
16/05/2016,Qazrin,16,14,15,16,15
16/05/2016,Tel Aviv,20,49,47,40,25
16/05/2016,Tiberias,19,12,21,16,15
16/05/2016,Zefat,21,16,20,20,16
17/05/2016,Afula,21,31,26,33,35
17/05/2016,Ashdod,67,80,81,81,83
17/05/2016,Beer Sheva,19,28,31,36,29
17/05/2016,Bet Shean,12,23,22,25,23
17/05/2016,Elat,25,23,20,21,19
17/05/2016,En Gedi,19,42,45,26,28
17/05/2016,Haifa,32,41,46,60,63
17/05/2016,Jerusalem,20,32,34,35,34
17/05/2016,Lod,19,29,31,48,46
17/05/2016,Mizpe Ramon,7,8,5,34,32
17/05/2016,Nazareth,17,37,36,52,53
17/05/2016,Qazrin,16,28,28,29,44
17/05/2016,Tel Aviv,33,44,48,62,59
17/05/2016,Tiberias,19,32,31,24,29
17/05/2016,Zefat,20,29,28,31,27
18/05/2016,Afula,23,44,40,47,48
18/05/2016,Ashdod,76,72,73,75,75
18/05/2016,Beer Sheva,30,33,37,32,39
18/05/2016,Bet Shean,23,29,29,32,35
18/05/2016,Elat,21,21,22,8,9
18/05/2016,En Gedi,27,39,39,22,21
18/05/2016,Haifa,32,56,58,61,65
18/05/2016,Jerusalem,33,38,37,40,37
18/05/2016,Lod,46,47,46,53,56
18/05/2016,Mizpe Ramon,32,15,15,31,30
18/05/2016,Nazareth,33,58,57,52,53
18/05/2016,Qazrin,26,39,36,41,41
18/05/2016,Tel Aviv,65,58,54,60,59
18/05/2016,Tiberias,18,41,37,41,41
18/05/2016,Zefat,32,41,36,45,46
19/05/2016,Afula,40,34,36,35,41
19/05/2016,Ashdod,63,64,67,67,71
19/05/2016,Beer Sheva,43,32,30,31,34
19/05/2016,Bet Shean,33,25,26,22,30
19/05/2016,Elat,23,14,18,17,14
19/05/2016,En Gedi,27,44,44,26,32
19/05/2016,Haifa,59,52,53,52,57
19/05/2016,Jerusalem,41,36,35,33,38
19/05/2016,Lod,53,38,36,42,41
19/05/2016,Mizpe Ramon,30,7,6,24,28
19/05/2016,Nazareth,52,47,50,44,48
19/05/2016,Qazrin,40,34,36,40,40
19/05/2016,Tel Aviv,58,47,49,51,49
19/05/2016,Tiberias,33,34,35,36,38
19/05/2016,Zefat,45,37,37,42,41
20/05/2016,Afula,35,35,32,47,39
20/05/2016,Ashdod,63,68,67,72,69
20/05/2016,Beer Sheva,31,34,33,35,42
20/05/2016,Bet Shean,29,29,27,37,32
20/05/2016,Elat,16,18,15,14,12
20/05/2016,En Gedi,29,31,29,27,25
20/05/2016,Haifa,55,44,47,64,60
20/05/2016,Jerusalem,41,36,36,31,47
20/05/2016,Lod,46,40,38,51,47
20/05/2016,Mizpe Ramon,24,5,5,20,18
20/05/2016,Nazareth,44,44,45,53,48
20/05/2016,Qazrin,37,38,36,47,42
20/05/2016,Tel Aviv,58,46,48,58,52
20/05/2016,Tiberias,30,37,36,50,43
20/05/2016,Zefat,44,41,39,47,42
21/05/2016,Afula,33,31,28,42,38
21/05/2016,Ashdod,60,71,72,78,77
21/05/2016,Beer Sheva,34,21,24,30,21
21/05/2016,Bet Shean,32,14,23,22,17
21/05/2016,Elat,14,17,19,12,12
21/05/2016,En Gedi,23,18,15,23,14
21/05/2016,Haifa,54,46,39,61,62
21/05/2016,Jerusalem,38,19,25,10,23
21/05/2016,Lod,48,37,35,31,50
21/05/2016,Mizpe Ramon,24,10,5,10,12
21/05/2016,Nazareth,48,46,41,47,45
21/05/2016,Qazrin,37,11,15,19,22
21/05/2016,Tel Aviv,56,44,43,55,57
21/05/2016,Tiberias,31,14,26,32,37
21/05/2016,Zefat,45,20,22,27,46
22/05/2016,Afula,43,17,16,17,20
22/05/2016,Ashdod,61,68,71,61,63
22/05/2016,Beer Sheva,26,14,14,10,8
22/05/2016,Bet Shean,37,13,15,9,6
22/05/2016,Elat,17,15,20,9,8
22/05/2016,En Gedi,18,18,19,22,16
22/05/2016,Haifa,60,41,35,37,46
22/05/2016,Jerusalem,30,16,16,14,10
22/05/2016,Lod,49,20,18,21,19
22/05/2016,Mizpe Ramon,15,10,11,12,12
22/05/2016,Nazareth,53,34,27,27,29
22/05/2016,Qazrin,32,20,19,18,14
22/05/2016,Tel Aviv,60,28,27,36,33
22/05/2016,Tiberias,33,25,27,18,21
22/05/2016,Zefat,47,19,16,12,20
23/05/2016,Afula,14,45,41,40,39
23/05/2016,Ashdod,59,76,78,68,75
23/05/2016,Beer Sheva,11,49,48,38,40
23/05/2016,Bet Shean,10,40,33,29,31
23/05/2016,Elat,11,19,22,17,12
23/05/2016,En Gedi,26,41,43,30,23
23/05/2016,Haifa,34,58,53,56,57
23/05/2016,Jerusalem,15,66,58,46,49
23/05/2016,Lod,20,58,54,49,47
23/05/2016,Mizpe Ramon,11,9,7,34,34
23/05/2016,Nazareth,39,64,55,44,45
23/05/2016,Qazrin,11,46,47,39,36
23/05/2016,Tel Aviv,26,59,60,55,59
23/05/2016,Tiberias,10,43,45,33,36
23/05/2016,Zefat,20,50,47,42,46
24/05/2016,Afula,57,47,45,38,42
24/05/2016,Ashdod,72,72,73,68,73
24/05/2016,Beer Sheva,42,50,46,42,46
24/05/2016,Bet Shean,39,39,37,30,33
24/05/2016,Elat,12,30,31,26,22
24/05/2016,En Gedi,26,42,44,31,28
24/05/2016,Haifa,65,59,62,55,70
24/05/2016,Jerusalem,59,58,56,44,46
24/05/2016,Lod,57,55,54,48,47
24/05/2016,Mizpe Ramon,31,20,10,37,37
24/05/2016,Nazareth,67,58,61,46,51
24/05/2016,Qazrin,55,47,47,43,45
24/05/2016,Tel Aviv,67,54,62,54,60
24/05/2016,Tiberias,42,44,45,35,39
24/05/2016,Zefat,64,46,48,43,47
25/05/2016,Afula,42,33,30,42,44
25/05/2016,Ashdod,69,73,68,74,77
25/05/2016,Beer Sheva,48,34,36,39,34
25/05/2016,Bet Shean,37,24,24,32,30
25/05/2016,Elat,21,14,17,15,17
25/05/2016,En Gedi,29,44,45,33,35
25/05/2016,Haifa,64,50,48,61,62
25/05/2016,Jerusalem,58,34,36,44,41
25/05/2016,Lod,52,40,40,49,47
25/05/2016,Mizpe Ramon,43,9,11,25,27
25/05/2016,Nazareth,67,46,44,49,50
25/05/2016,Qazrin,60,35,35,38,40
25/05/2016,Tel Aviv,63,48,47,61,60
25/05/2016,Tiberias,45,32,31,37,38
25/05/2016,Zefat,72,33,33,37,40
26/05/2016,Afula,34,22,19,20,21
26/05/2016,Ashdod,62,68,67,70,69
26/05/2016,Beer Sheva,29,22,15,19,18
26/05/2016,Bet Shean,27,15,12,13,14
26/05/2016,Elat,16,9,9,11,17
26/05/2016,En Gedi,33,28,37,16,28
26/05/2016,Haifa,59,30,30,23,28
26/05/2016,Jerusalem,38,24,18,20,18
26/05/2016,Lod,39,27,24,21,26
26/05/2016,Mizpe Ramon,24,8,10,10,11
26/05/2016,Nazareth,45,25,25,26,24
26/05/2016,Qazrin,37,21,20,23,24
26/05/2016,Tel Aviv,52,36,36,26,32
26/05/2016,Tiberias,28,22,20,23,24
26/05/2016,Zefat,46,20,18,23,21
27/05/2016,Afula,20,42,44,33,39
27/05/2016,Ashdod,68,71,70,69,70
27/05/2016,Beer Sheva,25,40,33,37,38
27/05/2016,Bet Shean,17,33,34,25,29
27/05/2016,Elat,10,22,22,12,10
27/05/2016,En Gedi,13,38,42,25,26
27/05/2016,Haifa,44,65,64,47,57
27/05/2016,Jerusalem,26,48,44,39,42
27/05/2016,Lod,33,48,44,43,43
27/05/2016,Mizpe Ramon,10,12,9,33,35
27/05/2016,Nazareth,27,53,56,40,45
27/05/2016,Qazrin,21,44,44,33,40
27/05/2016,Tel Aviv,52,57,54,44,57
27/05/2016,Tiberias,16,41,40,31,34
27/05/2016,Zefat,28,44,45,40,42
28/05/2016,Afula,41,47,49,37,43
28/05/2016,Ashdod,69,74,72,77,77
28/05/2016,Beer Sheva,39,40,38,38,39
28/05/2016,Bet Shean,35,34,34,28,31
28/05/2016,Elat,18,19,19,16,24
28/05/2016,En Gedi,27,38,36,28,27
28/05/2016,Haifa,64,68,73,70,58
28/05/2016,Jerusalem,54,48,48,43,46
28/05/2016,Lod,49,49,52,45,51
28/05/2016,Mizpe Ramon,36,14,14,30,29
28/05/2016,Nazareth,59,65,65,38,53
28/05/2016,Qazrin,42,44,44,35,46
28/05/2016,Tel Aviv,63,62,60,56,59
28/05/2016,Tiberias,34,42,41,31,43
28/05/2016,Zefat,49,55,49,39,55
29/05/2016,Afula,46,42,52,40,40
29/05/2016,Ashdod,73,70,73,72,76
29/05/2016,Beer Sheva,41,49,35,38,39
29/05/2016,Bet Shean,35,26,35,30,30
29/05/2016,Elat,21,22,22,23,23
29/05/2016,En Gedi,28,44,47,33,33
29/05/2016,Haifa,69,65,70,63,63
29/05/2016,Jerusalem,51,53,49,44,47
29/05/2016,Lod,59,54,53,46,45
29/05/2016,Mizpe Ramon,35,15,12,36,30
29/05/2016,Nazareth,60,51,61,48,50
29/05/2016,Qazrin,45,40,44,39,43
29/05/2016,Tel Aviv,69,61,59,57,54
29/05/2016,Tiberias,37,40,41,33,38
29/05/2016,Zefat,68,41,46,46,47
30/05/2016,Afula,38,39,35,38,40
30/05/2016,Ashdod,65,78,77,75,78
30/05/2016,Beer Sheva,42,32,30,34,28
30/05/2016,Bet Shean,35,28,24,28,34
30/05/2016,Elat,25,13,14,13,15
30/05/2016,En Gedi,31,27,31,25,24
30/05/2016,Haifa,61,69,58,72,68
30/05/2016,Jerusalem,53,39,37,43,38
30/05/2016,Lod,48,44,40,49,50
30/05/2016,Mizpe Ramon,34,9,11,24,24
30/05/2016,Nazareth,52,59,55,56,58
30/05/2016,Qazrin,44,34,33,37,41
30/05/2016,Tel Aviv,61,60,58,63,65
30/05/2016,Tiberias,31,34,32,32,28
30/05/2016,Zefat,51,38,36,31,35
31/05/2016,Afula,37,34,27,27,31
31/05/2016,Ashdod,68,80,80,70,83
31/05/2016,Beer Sheva,30,24,21,17,21
31/05/2016,Bet Shean,27,20,19,16,21
31/05/2016,Elat,15,11,11,11,13
31/05/2016,En Gedi,22,37,36,16,16
31/05/2016,Haifa,58,65,66,57,62
31/05/2016,Jerusalem,41,33,30,24,30
31/05/2016,Lod,52,34,34,33,38
31/05/2016,Mizpe Ramon,22,8,8,15,15
31/05/2016,Nazareth,57,47,45,44,48
31/05/2016,Qazrin,37,32,30,27,30
31/05/2016,Tel Aviv,66,53,54,52,60
31/05/2016,Tiberias,25,33,31,27,32
31/05/2016,Zefat,42,27,26,21,22
01/06/2016,Afula,31,17,17,31,34
01/06/2016,Ashdod,65,76,67,77,79
01/06/2016,Beer Sheva,22,13,14,16,16
01/06/2016,Bet Shean,25,13,13,20,18
01/06/2016,Elat,16,10,11,10,10
01/06/2016,En Gedi,25,40,35,18,16
01/06/2016,Haifa,38,36,30,52,45
01/06/2016,Jerusalem,28,15,16,21,19
01/06/2016,Lod,43,18,17,27,28
01/06/2016,Mizpe Ramon,18,9,9,15,13
01/06/2016,Nazareth,46,27,24,39,36
01/06/2016,Qazrin,33,20,20,29,24
01/06/2016,Tel Aviv,63,31,31,38,49
01/06/2016,Tiberias,33,22,22,22,19
01/06/2016,Zefat,22,20,20,23,19
02/06/2016,Afula,17,22,21,22,21
02/06/2016,Ashdod,62,76,76,76,76
02/06/2016,Beer Sheva,14,20,18,20,18
02/06/2016,Bet Shean,14,18,16,18,16
02/06/2016,Elat,9,10,9,10,9
02/06/2016,En Gedi,31,41,26,41,26
02/06/2016,Haifa,24,43,38,43,38
02/06/2016,Jerusalem,21,24,20,24,20
02/06/2016,Lod,26,27,24,27,24
02/06/2016,Mizpe Ramon,11,11,9,11,9
02/06/2016,Nazareth,24,34,33,34,33
02/06/2016,Qazrin,18,27,25,27,25
02/06/2016,Tel Aviv,33,42,39,42,39
02/06/2016,Tiberias,15,29,26,29,26
02/06/2016,Zefat,21,24,22,24,22
03/06/2016,Afula,27,17,15,17,33
03/06/2016,Ashdod,58,73,61,73,67
03/06/2016,Beer Sheva,20,11,12,11,14
03/06/2016,Bet Shean,24,11,11,11,23
03/06/2016,Elat,12,9,9,9,10
03/06/2016,En Gedi,19,36,33,36,13
03/06/2016,Haifa,42,38,31,38,38
03/06/2016,Jerusalem,26,14,14,14,15
03/06/2016,Lod,30,18,16,18,22
03/06/2016,Mizpe Ramon,15,9,9,9,11
03/06/2016,Nazareth,40,27,23,27,29
03/06/2016,Qazrin,32,22,22,22,22
03/06/2016,Tel Aviv,41,30,26,30,40
03/06/2016,Tiberias,31,25,25,25,32
03/06/2016,Zefat,27,18,19,18,21
04/06/2016,Afula,25,9,12,9,12
04/06/2016,Ashdod,59,60,74,60,74
04/06/2016,Beer Sheva,10,11,11,11,11
04/06/2016,Bet Shean,16,8,9,8,9
04/06/2016,Elat,9,6,7,6,7
04/06/2016,En Gedi,27,28,30,28,30
04/06/2016,Haifa,24,12,15,12,15
04/06/2016,Jerusalem,16,14,13,14,13
04/06/2016,Lod,20,11,11,11,11
04/06/2016,Mizpe Ramon,11,9,9,9,9
04/06/2016,Nazareth,26,14,16,14,16
04/06/2016,Qazrin,20,14,15,14,15
04/06/2016,Tel Aviv,31,11,14,11,14
04/06/2016,Tiberias,22,19,19,19,19
04/06/2016,Zefat,19,12,13,12,13
05/06/2016,Afula,11,17,15,17,15
05/06/2016,Ashdod,55,86,85,86,85
05/06/2016,Beer Sheva,14,19,20,19,20
05/06/2016,Bet Shean,10,15,11,15,11
05/06/2016,Elat,9,6,10,6,10
05/06/2016,En Gedi,24,27,30,27,30
05/06/2016,Haifa,22,21,29,21,29
05/06/2016,Jerusalem,15,18,20,18,20
05/06/2016,Lod,17,22,18,22,18
05/06/2016,Mizpe Ramon,8,9,9,9,9
05/06/2016,Nazareth,12,20,26,20,26
05/06/2016,Qazrin,13,18,16,18,16
05/06/2016,Tel Aviv,15,41,41,41,41
05/06/2016,Tiberias,11,21,20,21,20
05/06/2016,Zefat,13,16,15,16,15
06/06/2016,Afula,10,29,32,50,45
06/06/2016,Ashdod,52,81,80,80,82
06/06/2016,Beer Sheva,23,20,24,31,29
06/06/2016,Bet Shean,11,23,22,33,31
06/06/2016,Elat,9,11,12,6,10
06/06/2016,En Gedi,17,31,33,23,27
06/06/2016,Haifa,9,49,49,66,66
06/06/2016,Jerusalem,23,26,26,36,32
06/06/2016,Lod,16,30,34,52,49
06/06/2016,Mizpe Ramon,18,6,9,20,18
06/06/2016,Nazareth,15,50,50,62,60
06/06/2016,Qazrin,16,27,27,47,47
06/06/2016,Tel Aviv,39,53,56,65,60
06/06/2016,Tiberias,11,29,28,37,40
06/06/2016,Zefat,16,28,29,38,40
07/06/2016,Afula,33,19,25,29,32
07/06/2016,Ashdod,74,66,75,73,72
07/06/2016,Beer Sheva,24,13,18,13,15
07/06/2016,Bet Shean,23,15,17,14,18
07/06/2016,Elat,10,10,14,10,9
07/06/2016,En Gedi,30,31,28,26,18
07/06/2016,Haifa,67,30,37,49,52
07/06/2016,Jerusalem,30,17,21,17,19
07/06/2016,Lod,46,18,23,26,27
07/06/2016,Mizpe Ramon,9,8,9,14,14
07/06/2016,Nazareth,63,32,38,39,42
07/06/2016,Qazrin,35,22,23,25,34
07/06/2016,Tel Aviv,68,30,35,46,41
07/06/2016,Tiberias,28,24,25,25,27
07/06/2016,Zefat,39,21,25,26,29
08/06/2016,Afula,20,23,23,42,30
08/06/2016,Ashdod,56,82,83,80,77
08/06/2016,Beer Sheva,14,20,18,21,21
08/06/2016,Bet Shean,15,13,13,19,18
08/06/2016,Elat,10,11,10,18,17
08/06/2016,En Gedi,26,32,33,14,18
08/06/2016,Haifa,36,37,36,64,59
08/06/2016,Jerusalem,20,20,18,23,18
08/06/2016,Lod,23,23,22,39,30
08/06/2016,Mizpe Ramon,10,9,7,22,19
08/06/2016,Nazareth,30,23,25,34,35
08/06/2016,Qazrin,21,15,15,20,21
08/06/2016,Tel Aviv,35,49,47,58,46
08/06/2016,Tiberias,17,19,20,21,18
08/06/2016,Zefat,25,15,16,24,20
09/06/2016,Afula,22,40,40,47,46
09/06/2016,Ashdod,70,77,79,74,74
09/06/2016,Beer Sheva,21,34,34,42,37
09/06/2016,Bet Shean,14,27,27,31,32
09/06/2016,Elat,11,16,19,14,13
09/06/2016,En Gedi,28,39,38,32,33
09/06/2016,Haifa,58,56,54,57,59
09/06/2016,Jerusalem,22,36,34,47,45
09/06/2016,Lod,31,41,40,51,46
09/06/2016,Mizpe Ramon,11,9,9,29,34
09/06/2016,Nazareth,19,56,54,52,55
09/06/2016,Qazrin,15,35,33,41,42
09/06/2016,Tel Aviv,51,58,57,58,50
09/06/2016,Tiberias,14,35,33,40,40
09/06/2016,Zefat,18,35,37,46,50
10/06/2016,Afula,41,41,44,46,47
10/06/2016,Ashdod,63,67,70,74,73
10/06/2016,Beer Sheva,33,37,35,44,43
10/06/2016,Bet Shean,34,28,29,32,31
10/06/2016,Elat,18,18,18,20,15
10/06/2016,En Gedi,32,40,42,35,30
10/06/2016,Haifa,64,53,54,64,67
10/06/2016,Jerusalem,43,38,38,43,47
10/06/2016,Lod,54,41,41,49,49
10/06/2016,Mizpe Ramon,26,11,11,31,24
10/06/2016,Nazareth,59,53,54,51,55
10/06/2016,Qazrin,39,35,37,45,45
10/06/2016,Tel Aviv,62,48,51,58,54
10/06/2016,Tiberias,35,36,38,39,38
10/06/2016,Zefat,46,41,42,48,48
11/06/2016,Afula,37,32,34,40,43
11/06/2016,Ashdod,65,68,67,71,73
11/06/2016,Beer Sheva,39,30,27,24,28
11/06/2016,Bet Shean,33,22,24,27,30
11/06/2016,Elat,14,15,15,12,11
11/06/2016,En Gedi,26,39,42,32,24
11/06/2016,Haifa,59,49,45,54,53
11/06/2016,Jerusalem,52,33,29,34,42
11/06/2016,Lod,50,38,35,43,50
11/06/2016,Mizpe Ramon,24,12,10,20,15
11/06/2016,Nazareth,53,47,42,48,46
11/06/2016,Qazrin,41,30,26,38,39
11/06/2016,Tel Aviv,60,47,48,54,56
11/06/2016,Tiberias,34,30,30,38,38
11/06/2016,Zefat,41,31,33,42,42
12/06/2016,Afula,35,36,28,38,44
12/06/2016,Ashdod,60,71,73,64,69
12/06/2016,Beer Sheva,23,21,22,19,14
12/06/2016,Bet Shean,30,19,21,12,27
12/06/2016,Elat,14,13,13,12,12
12/06/2016,En Gedi,32,27,25,20,22
12/06/2016,Haifa,51,48,43,47,62
12/06/2016,Jerusalem,39,25,27,16,28
12/06/2016,Lod,45,33,35,28,44
12/06/2016,Mizpe Ramon,19,13,11,15,17
12/06/2016,Nazareth,51,40,41,34,37
12/06/2016,Qazrin,37,28,24,27,37
12/06/2016,Tel Aviv,55,44,43,33,51
12/06/2016,Tiberias,31,30,24,32,38
12/06/2016,Zefat,39,23,23,31,38
13/06/2016,Afula,28,19,19,8,24
13/06/2016,Ashdod,65,82,82,67,78
13/06/2016,Beer Sheva,19,14,12,9,17
13/06/2016,Bet Shean,21,9,9,8,9
13/06/2016,Elat,14,11,10,14,14
13/06/2016,En Gedi,30,31,34,13,13
13/06/2016,Haifa,47,37,29,42,48
13/06/2016,Jerusalem,24,15,14,10,15
13/06/2016,Lod,42,19,18,16,21
13/06/2016,Mizpe Ramon,15,7,8,10,11
13/06/2016,Nazareth,50,17,22,11,21
13/06/2016,Qazrin,36,9,8,12,13
13/06/2016,Tel Aviv,53,32,29,35,38
13/06/2016,Tiberias,36,9,9,11,13
13/06/2016,Zefat,43,11,11,11,13
14/06/2016,Afula,27,10,13,18,30
14/06/2016,Ashdod,73,77,73,86,82
14/06/2016,Beer Sheva,12,18,17,26,17
14/06/2016,Bet Shean,14,8,9,8,13
14/06/2016,Elat,11,8,8,10,11
14/06/2016,En Gedi,27,31,32,13,16
14/06/2016,Haifa,59,45,40,41,49
14/06/2016,Jerusalem,16,18,14,22,20
14/06/2016,Lod,27,15,14,32,37
14/06/2016,Mizpe Ramon,13,8,7,19,16
14/06/2016,Nazareth,26,12,15,18,32
14/06/2016,Qazrin,11,10,20,11,22
14/06/2016,Tel Aviv,48,33,22,53,57
14/06/2016,Tiberias,12,14,18,15,31
14/06/2016,Zefat,14,10,15,15,22
15/06/2016,Afula,15,32,22,41,32
15/06/2016,Ashdod,77,85,83,89,88
15/06/2016,Beer Sheva,17,31,21,41,32
15/06/2016,Bet Shean,12,18,13,19,17
15/06/2016,Elat,8,9,8,8,7
15/06/2016,En Gedi,16,32,33,9,10
15/06/2016,Haifa,24,60,51,73,55
15/06/2016,Jerusalem,19,25,17,24,20
15/06/2016,Lod,36,44,29,45,40
15/06/2016,Mizpe Ramon,10,8,8,22,22
15/06/2016,Nazareth,16,47,34,55,39
15/06/2016,Qazrin,12,19,18,21,16
15/06/2016,Tel Aviv,55,62,54,65,58
15/06/2016,Tiberias,35,25,20,19,17
15/06/2016,Zefat,13,24,18,26,18
16/06/2016,Afula,27,46,48,53,52
16/06/2016,Ashdod,75,77,77,79,81
16/06/2016,Beer Sheva,40,36,40,44,43
16/06/2016,Bet Shean,26,35,33,41,39
16/06/2016,Elat,18,22,21,15,17
16/06/2016,En Gedi,27,48,48,32,32
16/06/2016,Haifa,53,57,68,71,68
16/06/2016,Jerusalem,50,44,45,52,49
16/06/2016,Lod,46,49,47,57,52
16/06/2016,Mizpe Ramon,25,5,6,35,34
16/06/2016,Nazareth,47,56,57,60,59
16/06/2016,Qazrin,26,41,40,45,52
16/06/2016,Tel Aviv,66,60,59,66,65
16/06/2016,Tiberias,20,41,48,34,33
16/06/2016,Zefat,27,41,41,49,53
17/06/2016,Afula,48,36,44,49,43
17/06/2016,Ashdod,73,85,83,86,86
17/06/2016,Beer Sheva,40,30,35,40,41
17/06/2016,Bet Shean,39,27,28,37,31
17/06/2016,Elat,17,16,17,16,17
17/06/2016,En Gedi,36,31,30,28,27
17/06/2016,Haifa,70,58,71,69,70
17/06/2016,Jerusalem,50,36,37,46,45
17/06/2016,Lod,56,42,45,56,53
17/06/2016,Mizpe Ramon,24,8,10,27,28
17/06/2016,Nazareth,70,37,40,58,51
17/06/2016,Qazrin,51,25,22,29,32
17/06/2016,Tel Aviv,70,59,57,69,71
17/06/2016,Tiberias,40,24,28,33,25
17/06/2016,Zefat,55,24,25,40,39
18/06/2016,Afula,36,24,30,46,42
18/06/2016,Ashdod,75,79,82,90,91
18/06/2016,Beer Sheva,35,32,35,27,34
18/06/2016,Bet Shean,27,18,19,32,31
18/06/2016,Elat,22,14,15,11,17
18/06/2016,En Gedi,38,29,45,23,22
18/06/2016,Haifa,61,47,45,68,60
18/06/2016,Jerusalem,42,28,25,44,38
18/06/2016,Lod,53,35,36,50,49
18/06/2016,Mizpe Ramon,27,7,7,21,26
18/06/2016,Nazareth,51,34,38,58,50
18/06/2016,Qazrin,29,18,17,44,42
18/06/2016,Tel Aviv,72,47,48,70,67
18/06/2016,Tiberias,17,28,33,44,41
18/06/2016,Zefat,31,20,23,33,45
19/06/2016,Afula,38,34,40,25,34
19/06/2016,Ashdod,72,82,84,81,85
19/06/2016,Beer Sheva,36,30,27,24,32
19/06/2016,Bet Shean,32,15,19,17,26
19/06/2016,Elat,16,12,13,14,14
19/06/2016,En Gedi,31,30,31,17,22
19/06/2016,Haifa,36,56,58,47,56
19/06/2016,Jerusalem,21,30,31,18,33
19/06/2016,Lod,55,39,38,28,39
19/06/2016,Mizpe Ramon,15,8,8,15,23
19/06/2016,Nazareth,45,45,48,32,38
19/06/2016,Qazrin,33,16,15,13,18
19/06/2016,Tel Aviv,67,52,50,44,61
19/06/2016,Tiberias,30,23,32,15,25
19/06/2016,Zefat,31,16,15,17,18
20/06/2016,Afula,36,23,25,22,34
20/06/2016,Ashdod,70,88,88,82,87
20/06/2016,Beer Sheva,27,25,22,15,27
20/06/2016,Bet Shean,24,16,17,13,27
20/06/2016,Elat,12,14,11,10,15
20/06/2016,En Gedi,22,37,37,10,14
20/06/2016,Haifa,37,48,45,40,54
20/06/2016,Jerusalem,31,23,24,22,28
20/06/2016,Lod,38,29,28,24,43
20/06/2016,Mizpe Ramon,20,5,5,14,21
20/06/2016,Nazareth,43,50,37,14,40
20/06/2016,Qazrin,21,19,25,13,25
20/06/2016,Tel Aviv,61,47,48,45,63
20/06/2016,Tiberias,23,23,33,9,26
20/06/2016,Zefat,23,17,17,17,21
21/06/2016,Afula,28,29,27,28,34
21/06/2016,Ashdod,74,86,88,83,89
21/06/2016,Beer Sheva,17,25,26,22,26
21/06/2016,Bet Shean,21,18,18,20,22
21/06/2016,Elat,11,15,11,8,11
21/06/2016,En Gedi,22,26,27,13,15
21/06/2016,Haifa,55,43,43,46,55
21/06/2016,Jerusalem,24,26,21,24,26
21/06/2016,Lod,33,29,30,34,37
21/06/2016,Mizpe Ramon,15,6,6,11,21
21/06/2016,Nazareth,52,40,40,37,41
21/06/2016,Qazrin,16,17,19,29,31
21/06/2016,Tel Aviv,62,52,48,53,60
21/06/2016,Tiberias,23,29,29,22,27
21/06/2016,Zefat,15,28,25,24,16
22/06/2016,Afula,25,33,32,40,41
22/06/2016,Ashdod,76,88,89,86,92
22/06/2016,Beer Sheva,20,30,31,30,27
22/06/2016,Bet Shean,24,23,23,27,26
22/06/2016,Elat,12,16,13,6,9
22/06/2016,En Gedi,23,34,32,13,19
22/06/2016,Haifa,41,49,54,57,65
22/06/2016,Jerusalem,19,28,31,33,33
22/06/2016,Lod,44,39,40,44,49
22/06/2016,Mizpe Ramon,15,6,6,15,21
22/06/2016,Nazareth,39,48,46,54,53
22/06/2016,Qazrin,28,27,29,42,40
22/06/2016,Tel Aviv,61,57,58,66,67
22/06/2016,Tiberias,27,32,31,32,46
22/06/2016,Zefat,38,21,20,34,33
23/06/2016,Afula,33,34,35,46,46
23/06/2016,Ashdod,81,87,88,81,90
23/06/2016,Beer Sheva,30,32,33,24,29
23/06/2016,Bet Shean,28,25,25,32,29
23/06/2016,Elat,14,16,15,11,12
23/06/2016,En Gedi,32,32,33,17,20
23/06/2016,Haifa,57,48,54,64,65
