Validity_date,City,Persist_value_wind,EC_wind_1,EC_wind_2,CO_wind_1,CO_wind_2,C3_wind_1,C3_wind_2,OH_wind_1,OH_wind_2
27/06/2016,Tiberias,15,12,12,10,9,19,11,15,16
27/06/2016,Zefat,19,10,9,12,11,13,13,15,16
28/06/2016,Afula,11,10,10,12,12,12,12,13,13
28/06/2016,Ashdod,12,9,8,11,12,14,14,10,10
28/06/2016,Beer Sheva,7,10,10,13,11,13,14,13,13
28/06/2016,Bet Shean,21,10,8,12,11,15,17,9,10
28/06/2016,Elat,12,10,10,13,13,13,12,13,13
28/06/2016,En Gedi,20,9,10,3,6,20,19,10,10
28/06/2016,Haifa,9,9,9,11,11,15,14,10,10
28/06/2016,Jerusalem,13,12,12,14,14,17,16,14,14
28/06/2016,Lod,10,9,9,11,12,12,12,10,10
28/06/2016,Mizpe Ramon,16,12,10,12,10,16,16,11,12
28/06/2016,Nazareth,17,10,10,13,12,14,14,12,12
28/06/2016,Qazrin,16,11,11,12,13,16,18,12,12
28/06/2016,Tel Aviv,11,9,9,10,10,10,12,11,10
28/06/2016,Tiberias,15,9,9,11,12,17,19,13,14
28/06/2016,Zefat,15,7,7,10,11,16,17,13,14
29/06/2016,Afula,12,11,11,11,12,15,14,14,13
29/06/2016,Ashdod,8,9,9,9,10,13,11,11,9
29/06/2016,Beer Sheva,8,10,10,11,11,14,14,12,11
29/06/2016,Bet Shean,15,10,9,10,10,16,16,12,11
29/06/2016,Elat,8,8,9,11,11,14,12,13,13
29/06/2016,En Gedi,13,8,7,5,5,18,17,8,8
29/06/2016,Haifa,9,9,8,12,12,13,14,9,9
29/06/2016,Jerusalem,16,11,12,14,14,18,17,13,11
29/06/2016,Lod,9,9,9,9,9,12,11,10,10
29/06/2016,Mizpe Ramon,12,12,13,10,11,18,20,10,11
29/06/2016,Nazareth,15,10,11,12,13,16,15,9,10
29/06/2016,Qazrin,14,12,11,12,12,16,15,12,11
29/06/2016,Tel Aviv,9,9,9,9,9,10,9,10,10
29/06/2016,Tiberias,12,11,11,10,10,21,17,14,13
29/06/2016,Zefat,16,8,8,8,7,16,17,14,13
30/06/2016,Afula,12,10,10,12,12,13,14,13,13
30/06/2016,Ashdod,9,9,9,10,8,9,9,8,8
30/06/2016,Beer Sheva,8,9,10,13,13,13,14,13,13
30/06/2016,Bet Shean,17,9,9,13,13,15,16,12,11
30/06/2016,Elat,7,10,10,12,12,14,14,13,13
30/06/2016,En Gedi,15,9,9,4,3,11,19,8,8
30/06/2016,Haifa,8,7,7,8,9,12,11,7,8
30/06/2016,Jerusalem,12,12,12,14,15,19,16,13,14
30/06/2016,Lod,9,9,9,10,9,10,11,10,10
30/06/2016,Mizpe Ramon,12,13,12,11,13,19,19,12,12
30/06/2016,Nazareth,17,10,10,13,13,15,15,9,9
30/06/2016,Qazrin,12,12,11,10,9,15,16,11,12
30/06/2016,Tel Aviv,10,8,8,9,8,8,8,8,8
30/06/2016,Tiberias,15,10,10,10,8,12,18,14,14
30/06/2016,Zefat,14,8,7,11,11,16,16,14,14
01/07/2016,Afula,11,10,10,14,13,14,14,14,14
01/07/2016,Ashdod,9,10,10,10,10,11,8,10,10
01/07/2016,Beer Sheva,7,10,10,12,12,14,14,12,12
01/07/2016,Bet Shean,15,9,9,12,12,16,16,12,13
01/07/2016,Elat,8,10,10,14,14,15,13,12,13
01/07/2016,En Gedi,20,7,6,2,4,15,7,8,8
01/07/2016,Haifa,7,8,8,10,10,11,12,9,9
01/07/2016,Jerusalem,11,13,13,14,14,16,16,13,13
01/07/2016,Lod,9,9,9,9,9,11,11,11,10
01/07/2016,Mizpe Ramon,12,9,10,12,11,18,18,11,11
01/07/2016,Nazareth,15,11,11,14,14,14,16,10,10
01/07/2016,Qazrin,13,12,12,11,11,11,14,15,10
01/07/2016,Tel Aviv,10,9,9,8,9,9,8,10,10
01/07/2016,Tiberias,14,10,10,9,8,13,4,15,14
01/07/2016,Zefat,12,8,8,12,11,16,18,15,14
02/07/2016,Afula,11,10,11,13,14,14,14,14,14
02/07/2016,Ashdod,10,10,10,10,11,12,9,10,10
02/07/2016,Beer Sheva,8,10,10,12,11,13,14,11,12
02/07/2016,Bet Shean,18,9,10,13,13,19,19,12,12
02/07/2016,Elat,9,11,10,14,14,15,14,11,11
02/07/2016,En Gedi,20,7,7,5,4,16,17,9,9
02/07/2016,Haifa,8,9,8,10,10,13,13,9,9
02/07/2016,Jerusalem,13,13,13,15,14,15,15,13,13
02/07/2016,Lod,9,9,9,9,9,11,11,10,11
02/07/2016,Mizpe Ramon,13,13,13,10,10,16,19,11,11
02/07/2016,Nazareth,16,12,12,14,14,16,16,11,11
02/07/2016,Qazrin,13,11,12,8,10,13,14,14,14
02/07/2016,Tel Aviv,10,9,9,9,10,9,9,10,10
02/07/2016,Tiberias,15,11,12,4,5,5,11,14,14
02/07/2016,Zefat,17,9,9,10,10,18,15,14,14
03/07/2016,Afula,13,11,11,14,14,15,13,16,16
03/07/2016,Ashdod,10,11,11,12,10,13,12,12,14
03/07/2016,Beer Sheva,7,9,10,12,12,15,14,12,13
03/07/2016,Bet Shean,20,10,10,14,13,19,14,14,15
03/07/2016,Elat,8,8,9,11,11,15,14,11,13
03/07/2016,En Gedi,15,12,11,5,5,17,22,10,10
03/07/2016,Haifa,8,10,10,15,14,15,18,10,11
03/07/2016,Jerusalem,12,13,13,16,16,16,19,15,16
03/07/2016,Lod,9,10,10,10,10,11,11,11,12
03/07/2016,Mizpe Ramon,15,12,12,12,12,19,19,12,12
03/07/2016,Nazareth,19,11,11,14,14,15,16,11,11
03/07/2016,Qazrin,10,13,13,12,12,14,20,17,17
03/07/2016,Tel Aviv,9,10,10,10,10,10,11,10,13
03/07/2016,Tiberias,17,11,11,9,13,23,23,16,17
03/07/2016,Zefat,16,9,10,9,9,19,14,16,17
04/07/2016,Afula,14,10,11,14,14,15,14,15,14
04/07/2016,Ashdod,11,12,11,12,12,15,13,12,12
04/07/2016,Beer Sheva,8,10,10,12,12,14,14,11,11
04/07/2016,Bet Shean,22,10,10,13,13,17,17,14,14
04/07/2016,Elat,7,9,9,11,11,11,14,11,9
04/07/2016,En Gedi,26,11,11,8,8,21,20,12,10
04/07/2016,Haifa,10,11,11,14,14,16,18,11,12
04/07/2016,Jerusalem,12,13,13,17,16,17,18,16,15
04/07/2016,Lod,10,10,10,9,10,13,12,11,11
04/07/2016,Mizpe Ramon,14,10,11,13,13,22,23,12,13
04/07/2016,Nazareth,17,10,10,14,14,16,16,11,11
04/07/2016,Qazrin,14,13,13,11,12,17,17,17,17
04/07/2016,Tel Aviv,11,11,11,10,10,10,10,11,11
04/07/2016,Tiberias,16,11,10,6,14,18,20,15,16
04/07/2016,Zefat,16,9,9,9,8,15,14,15,16
05/07/2016,Afula,14,10,10,13,13,15,15,15,13
05/07/2016,Ashdod,11,10,10,11,11,16,16,11,11
05/07/2016,Beer Sheva,9,10,8,10,10,12,12,10,10
05/07/2016,Bet Shean,22,9,9,13,13,17,16,14,13
05/07/2016,Elat,8,8,7,10,10,12,10,9,8
05/07/2016,En Gedi,26,10,10,4,3,15,13,6,6
05/07/2016,Haifa,11,10,10,12,12,15,15,10,10
05/07/2016,Jerusalem,12,12,12,16,15,16,16,14,12
05/07/2016,Lod,10,9,9,11,8,12,11,11,11
05/07/2016,Mizpe Ramon,13,13,14,9,10,17,17,10,10
05/07/2016,Nazareth,18,10,10,13,13,17,15,10,10
05/07/2016,Qazrin,15,12,12,13,14,20,18,16,15
05/07/2016,Tel Aviv,11,10,10,10,9,10,9,10,10
05/07/2016,Tiberias,15,10,10,10,10,18,20,16,15
05/07/2016,Zefat,17,8,8,10,9,15,15,16,15
06/07/2016,Afula,13,10,10,13,13,15,13,13,13
06/07/2016,Ashdod,10,10,10,11,9,10,9,10,10
06/07/2016,Beer Sheva,9,10,10,12,12,14,13,10,10
06/07/2016,Bet Shean,15,9,9,14,12,17,19,12,13
06/07/2016,Elat,6,8,8,8,7,9,11,12,10
06/07/2016,En Gedi,20,8,8,7,5,20,16,8,8
06/07/2016,Haifa,10,10,10,11,10,14,14,9,9
06/07/2016,Jerusalem,11,12,12,14,13,17,17,13,14
06/07/2016,Lod,9,9,9,11,10,10,10,10,10
06/07/2016,Mizpe Ramon,14,7,8,11,12,21,17,12,12
06/07/2016,Nazareth,16,10,10,13,13,15,15,9,9
06/07/2016,Qazrin,13,11,12,13,12,15,13,12,12
06/07/2016,Tel Aviv,11,9,9,10,10,9,8,10,10
06/07/2016,Tiberias,14,10,10,11,10,16,20,13,13
06/07/2016,Zefat,11,7,7,10,8,17,19,13,13
07/07/2016,Afula,12,11,11,12,12,14,13,14,13
07/07/2016,Ashdod,10,10,10,10,10,9,10,11,11
07/07/2016,Beer Sheva,8,10,11,11,10,15,14,12,11
07/07/2016,Bet Shean,17,9,10,13,13,17,15,14,13
07/07/2016,Elat,6,8,8,10,9,9,12,11,12
07/07/2016,En Gedi,22,8,9,4,4,17,15,9,9
07/07/2016,Haifa,10,9,10,11,9,15,14,11,11
07/07/2016,Jerusalem,12,12,12,15,15,19,17,15,15
07/07/2016,Lod,9,9,9,10,10,11,11,11,11
07/07/2016,Mizpe Ramon,14,8,7,10,9,19,18,10,10
07/07/2016,Nazareth,16,11,10,12,13,16,15,10,10
07/07/2016,Qazrin,13,11,12,13,13,16,14,12,12
07/07/2016,Tel Aviv,11,9,10,10,9,9,9,10,10
07/07/2016,Tiberias,13,10,11,9,10,17,19,14,14
07/07/2016,Zefat,15,8,8,11,13,14,19,14,14
08/07/2016,Afula,12,10,10,12,12,15,11,11,11
08/07/2016,Ashdod,10,11,10,9,9,11,9.67,10,10
08/07/2016,Beer Sheva,7,9,9,8,10,14,9.67,10,10
08/07/2016,Bet Shean,16,9,8,11,11,17,10,11,11
08/07/2016,Elat,6,9,9,10,9,9,8.67,8,8
08/07/2016,En Gedi,21,8,8,4,4,14,6.67,9,8
08/07/2016,Haifa,10,9,9,9,11,11,10,10,10
08/07/2016,Jerusalem,12,11,11,13,14,16,12.33,14,12
08/07/2016,Lod,9,9,9,8,9,12,9,9,9
08/07/2016,Mizpe Ramon,13,13,11,9,9,17,9.33,10,8
08/07/2016,Nazareth,16,9,9,13,13,14,10.67,9,10
08/07/2016,Qazrin,12,10,10,11,12,13,11,11,11
08/07/2016,Tel Aviv,10,9,9,8,9,10,9,9,9
08/07/2016,Tiberias,14,10,10,11,11,15,11.33,12,13
08/07/2016,Zefat,14,7,7,8,5,14,8.33,12,13
09/07/2016,Afula,11,10,10,11,12,14,13,10,10
09/07/2016,Ashdod,10,9,10,10,11,13,11,8,8
09/07/2016,Beer Sheva,7,9,8,9,8,16,14,9,9
09/07/2016,Bet Shean,18,9,9,12,11,15,14,10,10
09/07/2016,Elat,7,8,8,8,7,11,10,10,10
09/07/2016,En Gedi,22,8,6,3,2,14,9,7,7
09/07/2016,Haifa,9,8,7,9,8,12,11,8,9
09/07/2016,Jerusalem,10,10,11,10,10,15,16,9,7
09/07/2016,Lod,9,8,8,9,9,13,11,9,8
09/07/2016,Mizpe Ramon,13,12,13,8,8,17,16,9,9
09/07/2016,Nazareth,15,11,11,13,13,14,14,9,10
09/07/2016,Qazrin,12,10,10,9,9,12,9,10,9
09/07/2016,Tel Aviv,11,8,8,9,9,10,8,8,8
09/07/2016,Tiberias,14,10,10,7,10,14,10,12,11
09/07/2016,Zefat,12,8,8,8,7,16,14,12,11
10/07/2016,Afula,9,11,11,14,13,13,13,13,13
10/07/2016,Ashdod,10,9,9,10,9,11,10,10,10
10/07/2016,Beer Sheva,7,9,10,12,11,17,12,11,11
10/07/2016,Bet Shean,16,10,10,13,13,17,19,13,13
10/07/2016,Elat,8,9,9,12,10,7,11,11,10
10/07/2016,En Gedi,17,6,6,3,5,18,18,9,10
10/07/2016,Haifa,7,9,9,10,9,10,13,9,7
10/07/2016,Jerusalem,9,13,13,13,14,17,16,12,12
10/07/2016,Lod,8,9,9,11,9,11,11,10,10
10/07/2016,Mizpe Ramon,13,12,13,10,11,18,19,12,10
10/07/2016,Nazareth,16,11,11,14,14,15,16,10,9
10/07/2016,Qazrin,11,11,11,8,9,15,19,12,12
10/07/2016,Tel Aviv,11,9,9,10,9,9,9,10,10
10/07/2016,Tiberias,14,11,11,5,5,13,18,13,13
10/07/2016,Zefat,12,8,8,10,9,16,15,13,13
11/07/2016,Afula,12,10,10,12,12,13,14,12,13
11/07/2016,Ashdod,9,9,9,9,10,11,10,9,10
11/07/2016,Beer Sheva,8,10,10,12,12,14,15,12,12
11/07/2016,Bet Shean,17,9,9,11,10,15,15,12,13
11/07/2016,Elat,9,10,10,15,13,10,14,13,14
11/07/2016,En Gedi,22,7,7,4,3,7,19,8,8
11/07/2016,Haifa,9,8,8,8,10,11,10,8,8
11/07/2016,Jerusalem,12,13,12,15,14,14,15,10,11
11/07/2016,Lod,9,9,9,9,10,11,12,10,10
11/07/2016,Mizpe Ramon,15,12,13,12,10,9,19,10,9
11/07/2016,Nazareth,16,11,11,13,13,15,15,8,9
11/07/2016,Qazrin,13,10,10,9,9,11,12,10,10
11/07/2016,Tel Aviv,10,8,8,8,9,8,9,10,10
11/07/2016,Tiberias,19,10,10,3,3,12,11,10,11
11/07/2016,Zefat,15,8,8,5,5,16,17,10,11
12/07/2016,Afula,11,10,10,13,11,14,13,9,9
12/07/2016,Ashdod,9,9,10,10,10,13,12,10,10
12/07/2016,Beer Sheva,7,9,10,11,10,14,12,11,11
12/07/2016,Bet Shean,16,8,9,10,9,17,13,9,9
12/07/2016,Elat,10,10,10,15,13,10,14,11,11
12/07/2016,En Gedi,17,8,8,4,4,8,5,8,8
12/07/2016,Haifa,8,8,8,9,8,9,10,10,10
12/07/2016,Jerusalem,11,11,11,9,9,14,14,9,9
12/07/2016,Lod,9,8,8,10,9,10,11,10,10
12/07/2016,Mizpe Ramon,13,8,8,8,9,15,15,9,9
12/07/2016,Nazareth,17,11,11,13,14,14,15,10,10
12/07/2016,Qazrin,9,9,8,9,8,12,7,8,8
12/07/2016,Tel Aviv,9,9,9,9,9,9,9,10,10
12/07/2016,Tiberias,14,9,8,6,6,9,7,8,9
12/07/2016,Zefat,15,9,8,5,3,15,14,8,9
13/07/2016,Afula,11,10,10,12,12,14,16,13,11
13/07/2016,Ashdod,10,9,9,11,11,14,11,10,10
13/07/2016,Beer Sheva,8,10,10,13,12,15,13,13,13
13/07/2016,Bet Shean,17,9,9,13,12,17,18,10,11
13/07/2016,Elat,9,10,10,15,14,11,15,15,15
13/07/2016,En Gedi,17,6,7,6,4,15,16,8,8
13/07/2016,Haifa,8,8,8,9,9,10,10,8,9
13/07/2016,Jerusalem,10,12,13,13,12,13,20,11,10
13/07/2016,Lod,8,9,9,10,11,14,12,10,10
13/07/2016,Mizpe Ramon,13,13,12,11,11,16,18,12,11
13/07/2016,Nazareth,18,11,11,14,13,15,16,10,10
13/07/2016,Qazrin,12,10,10,8,9,15,14,10,10
13/07/2016,Tel Aviv,10,9,9,10,10,11,9,10,10
13/07/2016,Tiberias,10,11,11,2,2,8,15,10,11
13/07/2016,Zefat,14,8,8,11,9,15,17,10,10
14/07/2016,Afula,12,10,10,13,14,14,13,13,11
14/07/2016,Ashdod,9,10,10,9,10,10,11,10,10
14/07/2016,Beer Sheva,9,10,9,13,13,12,12,12,12
14/07/2016,Bet Shean,15,9,9,11,12,14,16,11,11
14/07/2016,Elat,9,11,11,16,14,13,16,15,15
14/07/2016,En Gedi,22,7,8,4,4,15,7,8,8
14/07/2016,Haifa,8,9,8,10,11,11,11,8,8
14/07/2016,Jerusalem,12,13,13,14,15,17,16,9,10
14/07/2016,Lod,9,9,9,10,10,11,11,10,10
14/07/2016,Mizpe Ramon,15,11,11,13,12,17,17,10,11
14/07/2016,Nazareth,17,11,11,14,14,14,16,8,10
14/07/2016,Qazrin,13,10,11,13,9,16,12,13,10
14/07/2016,Tel Aviv,10,9,9,9,9,9,9,10,9
14/07/2016,Tiberias,10,11,11,4,5,12,9,10,12
14/07/2016,Zefat,18,8,8,10,10,13,16,11,12
15/07/2016,Afula,12,10,10,11,11,13,13,12,9
15/07/2016,Ashdod,10,10,10,13,12,12,10,11,11
15/07/2016,Beer Sheva,8,10,10,14,14,13,12,13,12
15/07/2016,Bet Shean,16,9,9,11,9,14,14,10,9
15/07/2016,Elat,10,12,13,16,17,15,16,12,12
15/07/2016,En Gedi,17,10,10,5,5,14,6,7,8
15/07/2016,Haifa,8,8,8,8,7,9,13,8,8
15/07/2016,Jerusalem,13,13,13,10,9,12,14,7,7
15/07/2016,Lod,9,9,8,10,10,12,11,10,9
15/07/2016,Mizpe Ramon,15,15,13,12,13,15,15,11,11
15/07/2016,Nazareth,17,11,11,13,13,14,13,8,8
15/07/2016,Qazrin,11,9,9,7,8,10,10,12,7
15/07/2016,Tel Aviv,11,9,9,11,10,10,9,10,10
15/07/2016,Tiberias,17,10,10,4,4,9,11,9,8
15/07/2016,Zefat,16,8,8,8,6,14,8,9,8
16/07/2016,Afula,10,11,11,13,14,14,14,14,14
16/07/2016,Ashdod,10,9,10,10,11,11,9,10,11
16/07/2016,Beer Sheva,6,10,10,13,13,14,14,12,13
16/07/2016,Bet Shean,18,10,10,11,11,15,16,13,13
16/07/2016,Elat,11,10,10,11,12,15,19,14,14
16/07/2016,En Gedi,12,8,8,4,4,8,11,8,9
16/07/2016,Haifa,8,8,9,9,9,12,12,8,8
16/07/2016,Jerusalem,13,14,14,15,15,15,16,11,12
16/07/2016,Lod,8,10,10,10,9,11,11,10,10
16/07/2016,Mizpe Ramon,14,14,15,14,14,11,21,14,14
16/07/2016,Nazareth,18,12,12,14,15,15,15,9,10
16/07/2016,Qazrin,8,11,10,11,9,12,12,8,9
16/07/2016,Tel Aviv,11,8,9,9,10,9,9,10,10
16/07/2016,Tiberias,12,11,11,4,4,5,16,11,10
16/07/2016,Zefat,17,9,9,10,10,15,13,11,10
17/07/2016,Afula,11,11,11,14,14,14,15,14,14
17/07/2016,Ashdod,10,9,9,10,8,12,13,9,10
17/07/2016,Beer Sheva,9,10,10,13,12,15,15,12.67,13
17/07/2016,Bet Shean,16,11,10,13,11,16,16,13,12
17/07/2016,Elat,8,12,12,13,14,19,14,14.67,16
17/07/2016,En Gedi,14,10,10,4,4,18,20,10.67,7
17/07/2016,Haifa,9,8,9,10,10,15,15,8,9
17/07/2016,Jerusalem,12,14,14,17,18,17,20,16,12
17/07/2016,Lod,10,9,10,10,9,11,11,10,10
17/07/2016,Mizpe Ramon,14,15,15,16,16,21,20,14,14
17/07/2016,Nazareth,20,11,11,14,14,16,16,13.67,10
17/07/2016,Qazrin,9,12,12,8,11,15,16,11.67,10
17/07/2016,Tel Aviv,10,9,9,9,8,10,10,10,10
17/07/2016,Tiberias,10,11,11,7,7,14,18,10.67,13
17/07/2016,Zefat,19,8,7,10,10,15,16,11,13
18/07/2016,Afula,13,10,0,14,0,13,0,13,0
18/07/2016,Ashdod,9,10,0,9,0,12,0,9,0
18/07/2016,Beer Sheva,8,10,0,11,0,14,0,11,0
18/07/2016,Bet Shean,16,10,0,12,0,15,0,12,0
18/07/2016,Elat,11,11,0,14,0,17,0,15,0
18/07/2016,En Gedi,20,10,0,3,0,16,0,9,0
18/07/2016,Haifa,9,9,0,12,0,12,0,9,0
18/07/2016,Jerusalem,12,14,0,16,0,16,0,10,0
18/07/2016,Lod,10,9,0,8,0,12,0,10,0
18/07/2016,Mizpe Ramon,14,15,0,12,0,19,0,13,0
18/07/2016,Nazareth,18,11,0,14,0,15,0,10,0
18/07/2016,Qazrin,10,10,0,8,0,12,0,9,0
18/07/2016,Tel Aviv,10,9,0,9,0,10,0,9,0
18/07/2016,Tiberias,18,11,0,11,0,16,0,14,0
18/07/2016,Zefat,16,8,0,10,0,13,0,14,0
19/07/2016,Afula,11,10,10,12,12,12,13,11,12
19/07/2016,Ashdod,0,9,9,8,9,15,10,9,10
19/07/2016,Beer Sheva,8,9,9,10,10,13,12,10,10
19/07/2016,Bet Shean,17,9,9,11,11,14,15,10,10
19/07/2016,Elat,0,9,9,11,12,12,10,9,10
19/07/2016,En Gedi,18,8,7,6,4,12,12,9,8
19/07/2016,Haifa,0,8,8,9,11,13,13,8,8
19/07/2016,Jerusalem,11,12,13,13,13,16,15,8,9
19/07/2016,Lod,0,9,8,7,9,11,12,8,9
19/07/2016,Mizpe Ramon,13,13,13,11,9,14,14,12,11
19/07/2016,Nazareth,17,10,10,13,13,13,13,10,10
19/07/2016,Qazrin,12,11,11,11,10,12,11,8,8
19/07/2016,Tel Aviv,10,9,9,8,10,10,10,8,10
19/07/2016,Tiberias,15,11,11,12,12,13,13,12,12
19/07/2016,Zefat,11,5,5,4,4,12,13,12,12
20/07/2016,Afula,10,10,10,12,12,12,11.67,12,13
20/07/2016,Ashdod,9,10,9,9,9,13,9,9,9
20/07/2016,Beer Sheva,8,9,9,11,10,13,10,11,11
20/07/2016,Bet Shean,17,9,9,11,11,14,10.33,11,11
20/07/2016,Elat,9,7,5,5,5,10,5,11,5
20/07/2016,En Gedi,22,7,7,4,3,9,6.33,8,9
20/07/2016,Haifa,8,8,9,12,10,14,9,8,8
20/07/2016,Jerusalem,10,13,13,14,14,16,12.67,11,11
20/07/2016,Lod,8,8,8,9,9,12,9,10,10
20/07/2016,Mizpe Ramon,12,13,12,10,9,18,10.33,10,10
20/07/2016,Nazareth,15,10,10,12,12,14,10.67,10,10
20/07/2016,Qazrin,10,10,11,11,11,12,10.67,9,10
20/07/2016,Tel Aviv,10,9,9,10,10,11,9.67,10,10
20/07/2016,Tiberias,12,10,10,12,11,13,11.33,13,13
20/07/2016,Zefat,16,6,5,3,4,12,7.33,13,13
21/07/2016,Afula,11,10,10,11,11,14,12,13,12
21/07/2016,Ashdod,9,8,8,7,7,10,10,7,7
21/07/2016,Beer Sheva,8,10,10,11,11,16,15,11,12
21/07/2016,Bet Shean,17,8,8,10,10,13,13,10,10
21/07/2016,Elat,6,8,8,11,11,9,5,15,10
21/07/2016,En Gedi,10,7,7,2,2,21,13,10,9
21/07/2016,Haifa,9,8,8,8,8,10,11,7,8
21/07/2016,Jerusalem,12,12,12,13,11,16,17,13,13
21/07/2016,Lod,8,9,9,9,9,11,10,9,10
21/07/2016,Mizpe Ramon,13,11,11,8,7,17,18,10,10
21/07/2016,Nazareth,15,9,10,12,12,13,13,9,10
21/07/2016,Qazrin,12,11,12,12,13,13,14,10,10
21/07/2016,Tel Aviv,11,8,8,8,9,8,9,9,8
21/07/2016,Tiberias,14,9,9,12,10,13,14,13,13
21/07/2016,Zefat,13,6,6,6,9,14,12,13,13
22/07/2016,Afula,10,10,10,12,12,13,15,11,12
22/07/2016,Ashdod,8,9,8,8,9,11,15,8,7
22/07/2016,Beer Sheva,8,10,10,12,11,15,15,11,11
22/07/2016,Bet Shean,15,9,8,11,11,14,16,11,10
22/07/2016,Elat,7,11,11,14,13,14,11,13,14
22/07/2016,En Gedi,17,8,8,5,6,17,17,10,10
22/07/2016,Haifa,8,8,8,8,8,12,14,7,7
22/07/2016,Jerusalem,14,13,13,13,12,18,20,14,13
22/07/2016,Lod,9,10,10,10,11,11,12,10,10
22/07/2016,Mizpe Ramon,12,14,13,11,12,18,18,12,13
22/07/2016,Nazareth,14,10,10,12,12,13,16,9,9
22/07/2016,Qazrin,12,11,11,10,11,15,15,10,10
22/07/2016,Tel Aviv,8,8,8,9,9,9,10,9,9
22/07/2016,Tiberias,12,10,10,9,9,15,16,14,13
22/07/2016,Zefat,16,7,7,9,9,15,16,14,13
23/07/2016,Afula,10,10,10,13,12,13,13,11,13
23/07/2016,Ashdod,8,10,10,11,11,11,13,11,10
23/07/2016,Beer Sheva,8,10,10,13,13,14,15,13,12
23/07/2016,Bet Shean,15,9,9,11,12,14,15,11,11
23/07/2016,Elat,9,11,11,15,14,14,15,14,15
23/07/2016,En Gedi,21,9,8,4,3,17,14,9,8
23/07/2016,Haifa,8,8,9,11,10,13,12,10,8
23/07/2016,Jerusalem,12,13,13,14,15,17,17,12,12
23/07/2016,Lod,10,9,9,9,9,13,16,11,11
23/07/2016,Mizpe Ramon,12,14,13,11,11,20,17,12,12
23/07/2016,Nazareth,15,11,12,13,12,14,16,12,11
23/07/2016,Qazrin,12,10,10,9,10,13,16,10,10
23/07/2016,Tel Aviv,8,9,9,10,9,11,12,10,10
23/07/2016,Tiberias,14,10,10,7,9,16,12,13,13
23/07/2016,Zefat,12,8,8,11,10,16,17,13,13
24/07/2016,Afula,11,11,10,14,12,14,13,13,11
24/07/2016,Ashdod,10,11,11,11,12,13,12,10,10
24/07/2016,Beer Sheva,8,10,9,13,11,15,14,12,11
24/07/2016,Bet Shean,14,10,9,13,12,15,14,13,11
24/07/2016,Elat,9,11,10,13,14,19,12,13,13
24/07/2016,En Gedi,24,9,9,4,4,14,11,6,5
24/07/2016,Haifa,9,10,9,11,11,13,12,9,9
24/07/2016,Jerusalem,13,13,13,15,14,16,15,14,12
24/07/2016,Lod,9,10,9,10,10,12,13,11,10
24/07/2016,Mizpe Ramon,11,14,13,10,10,17,19,10,10
24/07/2016,Nazareth,16,11,11,14,13,15,14,11,11
24/07/2016,Qazrin,12,12,12,11,11,14,14,11,10
24/07/2016,Tel Aviv,9,10,10,9,10,10,10,10,10
24/07/2016,Tiberias,14,10,10,9,8,12,9,15,14
24/07/2016,Zefat,15,9,8,11,10,15,14,15,14
25/07/2016,Afula,12,11,10,13,13,13,14,14,13
25/07/2016,Ashdod,11,10,10,9,9,11,12,10,10
25/07/2016,Beer Sheva,8,9,10,11,10,13,12,11,11
25/07/2016,Bet Shean,14,10,10,11,12,17,17,14,13
25/07/2016,Elat,9,10,9,14,13,15,11,13,13
25/07/2016,En Gedi,12,9,7,4,4,14,12,7,7
25/07/2016,Haifa,9,10,10,11,11,14,14,9,9
25/07/2016,Jerusalem,14,12,12,14,14,15,16,13,12
25/07/2016,Lod,9,9,9,8,8,11,11,10,10
25/07/2016,Mizpe Ramon,12,13,13,10,10,19,18,10,10
25/07/2016,Nazareth,17,11,11,13,13,14,15,10,10
25/07/2016,Qazrin,14,12,11,12,13,14,14,10,10
25/07/2016,Tel Aviv,10,10,10,8,8,8,9,10,10
25/07/2016,Tiberias,17,11,11,10,11,9,18,14,14
25/07/2016,Zefat,13,8,8,9,9,14,15,14,14
26/07/2016,Afula,12,10,10,13,12,13,14,10,10
26/07/2016,Ashdod,10,11,10,10,10,9,11,9,8
26/07/2016,Beer Sheva,8,9,9,12,12,15,14,9,8
26/07/2016,Bet Shean,17,9,9,12,12,16,16,10,10
26/07/2016,Elat,8,8,8,11,11,13,8,9,8
26/07/2016,En Gedi,24,7,7,5,4,18,17,8,8
26/07/2016,Haifa,10,9,9,11,11,13,14,9,8
26/07/2016,Jerusalem,11,12,12,15,15,17,15,12,12
26/07/2016,Lod,9,9,9,9,9,11,10,9,9
26/07/2016,Mizpe Ramon,11,14,14,11,12,17,19,11,11
26/07/2016,Nazareth,18,10,10,13,13,15,16,7,8
26/07/2016,Qazrin,11,11,12,11,11,11,12,10,12
26/07/2016,Tel Aviv,10,10,10,9,9,8,9,9,9
26/07/2016,Tiberias,15,10,11,11,10,22,22,12,12
26/07/2016,Zefat,13,7,8,7,7,14,18,12,12
27/07/2016,Afula,12,10,10,13,13,15,13,11,10
27/07/2016,Ashdod,10,10,10,11,10,9,9,9,8
27/07/2016,Beer Sheva,10,9,9,11,10,15,12,10,10
27/07/2016,Bet Shean,18,9,9,12,12,18,16,11,10
27/07/2016,Elat,6,9,9,12,12,15,10,12,13
27/07/2016,En Gedi,18,7,6,3,3,19,20,8,8
27/07/2016,Haifa,9,9,8,11,10,13,12,8,8
27/07/2016,Jerusalem,10,12,12,12,14,15,17,10,11
