Time,Basis_date,Validity_date,City,Persist_value_minTemp,EC_minTemp,CO_minTemp,C3_minTemp,OH_minTemp
2,08/03/2016,09/03/2016,Zefat,13,13,15,15,15
1,10/03/2016,10/03/2016,Afula,11,11,12,11,12
2,09/03/2016,10/03/2016,Afula,11,10,11,10,12
1,10/03/2016,10/03/2016,Ashdod,17,13,13,14,14
2,09/03/2016,10/03/2016,Ashdod,17,13,12,12,12
1,10/03/2016,10/03/2016,Beer Sheva,15,8,14,13,12
2,09/03/2016,10/03/2016,Beer Sheva,15,10,13,13,12
1,10/03/2016,10/03/2016,Bet Shean,14,11,14,14,15
2,09/03/2016,10/03/2016,Bet Shean,14,11,13,13,15
1,10/03/2016,10/03/2016,Elat,17,13,17,17,18
2,09/03/2016,10/03/2016,Elat,17,13,17,17,16
1,10/03/2016,10/03/2016,En Gedi,20,16,18,17,18
2,09/03/2016,10/03/2016,En Gedi,20,17,18,16,17
1,10/03/2016,10/03/2016,Haifa,16,11,12,13,15
2,09/03/2016,10/03/2016,Haifa,16,11,12,12,12
1,10/03/2016,10/03/2016,Jerusalem,11,7,13,12,13
2,09/03/2016,10/03/2016,Jerusalem,11,8,13,11,11
1,10/03/2016,10/03/2016,Lod,15,10,13,12,12
2,09/03/2016,10/03/2016,Lod,15,10,12,12,12
1,10/03/2016,10/03/2016,Mizpe Ramon,13,9,14,12,13
2,09/03/2016,10/03/2016,Mizpe Ramon,13,9,13,12,12
1,10/03/2016,10/03/2016,Nazareth,14,10,13,12,11
2,09/03/2016,10/03/2016,Nazareth,14,9,11,12,11
1,10/03/2016,10/03/2016,Qazrin,14,9,12,9,10
2,09/03/2016,10/03/2016,Qazrin,14,9,11,10,9
1,10/03/2016,10/03/2016,Tel Aviv,17,10,12,12,12
2,09/03/2016,10/03/2016,Tel Aviv,17,10,12,11,12
1,10/03/2016,10/03/2016,Tiberias,16,12,13,16,11
2,09/03/2016,10/03/2016,Tiberias,16,12,12,12,11
1,10/03/2016,10/03/2016,Zefat,13,9,13,9,11
2,09/03/2016,10/03/2016,Zefat,13,9,11,9,11
1,11/03/2016,11/03/2016,Afula,7,8,12,11,10
2,10/03/2016,11/03/2016,Afula,7,7,12,10,11
1,11/03/2016,11/03/2016,Ashdod,13,14,15,16,13
2,10/03/2016,11/03/2016,Ashdod,13,14,14,14,12
1,11/03/2016,11/03/2016,Beer Sheva,8,13,17,19,12
2,10/03/2016,11/03/2016,Beer Sheva,8,12,16,18,13
1,11/03/2016,11/03/2016,Bet Shean,10,10,14,16,13
2,10/03/2016,11/03/2016,Bet Shean,10,10,13,15,14
1,11/03/2016,11/03/2016,Elat,17,15,18,21,18
2,10/03/2016,11/03/2016,Elat,17,15,18,20,18
1,11/03/2016,11/03/2016,En Gedi,19,19,20,20,19
2,10/03/2016,11/03/2016,En Gedi,19,18,19,21,20
1,11/03/2016,11/03/2016,Haifa,12,9,13,14,14
2,10/03/2016,11/03/2016,Haifa,12,8,12,13,11
1,11/03/2016,11/03/2016,Jerusalem,11,11,14,14,12
2,10/03/2016,11/03/2016,Jerusalem,11,11,14,14,13
1,11/03/2016,11/03/2016,Lod,10,12,15,16,10
2,10/03/2016,11/03/2016,Lod,10,10,14,15,11
1,11/03/2016,11/03/2016,Mizpe Ramon,12,11,15,15,14
2,10/03/2016,11/03/2016,Mizpe Ramon,12,13,16,14,15
1,11/03/2016,11/03/2016,Nazareth,11,9,14,12,11
2,10/03/2016,11/03/2016,Nazareth,11,8,13,11,11
1,11/03/2016,11/03/2016,Qazrin,6,9,14,14,8
2,10/03/2016,11/03/2016,Qazrin,6,8,12,13,8
1,11/03/2016,11/03/2016,Tel Aviv,12,12,14,14,10
2,10/03/2016,11/03/2016,Tel Aviv,12,10,12,13,11
1,11/03/2016,11/03/2016,Tiberias,12,11,14,17,11
2,10/03/2016,11/03/2016,Tiberias,12,11,12,13,11
1,11/03/2016,11/03/2016,Zefat,8,10,14,14,11
2,10/03/2016,11/03/2016,Zefat,8,8,13,13,10
1,12/03/2016,12/03/2016,Afula,4,13,18,20,17
2,11/03/2016,12/03/2016,Afula,4,13,16,20,16
1,12/03/2016,12/03/2016,Ashdod,15,15,18,22,16
2,11/03/2016,12/03/2016,Ashdod,15,15,16,19,16
1,12/03/2016,12/03/2016,Beer Sheva,10,17,22,23,20
2,11/03/2016,12/03/2016,Beer Sheva,10,15,19,22,19
1,12/03/2016,12/03/2016,Bet Shean,9,14,20,22,19
2,11/03/2016,12/03/2016,Bet Shean,9,13,19,21,19
1,12/03/2016,12/03/2016,Elat,18,20,23,24,22
2,11/03/2016,12/03/2016,Elat,18,21,22,21,23
1,12/03/2016,12/03/2016,En Gedi,18,20,21,24,22
2,11/03/2016,12/03/2016,En Gedi,18,20,20,22,21
1,12/03/2016,12/03/2016,Haifa,11,12,16,20,17
2,11/03/2016,12/03/2016,Haifa,11,11,15,19,18
1,12/03/2016,12/03/2016,Jerusalem,13,16,19,19,19
2,11/03/2016,12/03/2016,Jerusalem,13,15,18,19,19
1,12/03/2016,12/03/2016,Lod,10,14,21,23,16
2,11/03/2016,12/03/2016,Lod,10,14,18,22,17
1,12/03/2016,12/03/2016,Mizpe Ramon,13,18,21,20,20
2,11/03/2016,12/03/2016,Mizpe Ramon,13,16,20,20,19
1,12/03/2016,12/03/2016,Nazareth,10,14,19,20,18
2,11/03/2016,12/03/2016,Nazareth,10,13,17,18,17
1,12/03/2016,12/03/2016,Qazrin,6,15,19,18,16
2,11/03/2016,12/03/2016,Qazrin,6,15,19,17,16
1,12/03/2016,12/03/2016,Tel Aviv,12,13,19,21,16
2,11/03/2016,12/03/2016,Tel Aviv,12,12,16,19,17
1,12/03/2016,12/03/2016,Tiberias,11,16,20,23,18
2,11/03/2016,12/03/2016,Tiberias,11,16,18,22,17
1,12/03/2016,12/03/2016,Zefat,9,14,18,19,18
2,11/03/2016,12/03/2016,Zefat,9,15,16,18,19
1,13/03/2016,13/03/2016,Afula,10,16,18,18,17
2,12/03/2016,13/03/2016,Afula,10,15,18,19,17
1,13/03/2016,13/03/2016,Ashdod,16,17,17,18,18
2,12/03/2016,13/03/2016,Ashdod,16,18,18,17,18
1,13/03/2016,13/03/2016,Beer Sheva,15,15,16,17,17
2,12/03/2016,13/03/2016,Beer Sheva,15,15,16,16,17
1,13/03/2016,13/03/2016,Bet Shean,14,15,20,22,21
2,12/03/2016,13/03/2016,Bet Shean,14,15,20,21,21
1,13/03/2016,13/03/2016,Elat,20,17,21,21,20
2,12/03/2016,13/03/2016,Elat,20,17,21,21,24
1,13/03/2016,13/03/2016,En Gedi,20,21,22,21,22
2,12/03/2016,13/03/2016,En Gedi,20,21,22,22,23
1,13/03/2016,13/03/2016,Haifa,15,17,18,17,18
2,12/03/2016,13/03/2016,Haifa,15,17,16,17,17
1,13/03/2016,13/03/2016,Jerusalem,16,14,14,12,14
2,12/03/2016,13/03/2016,Jerusalem,16,15,14,12,14
1,13/03/2016,13/03/2016,Lod,13,17,17,18,17
2,12/03/2016,13/03/2016,Lod,13,17,17,17,17
1,13/03/2016,13/03/2016,Mizpe Ramon,16,14,15,13,15
2,12/03/2016,13/03/2016,Mizpe Ramon,16,17,15,13,15
1,13/03/2016,13/03/2016,Nazareth,16,16,14,17,17
2,12/03/2016,13/03/2016,Nazareth,16,16,14,18,17
1,13/03/2016,13/03/2016,Qazrin,16,12,16,16,15
2,12/03/2016,13/03/2016,Qazrin,16,15,15,16,16
1,13/03/2016,13/03/2016,Tel Aviv,14,17,17,18,17
2,12/03/2016,13/03/2016,Tel Aviv,14,18,17,17,17
1,13/03/2016,13/03/2016,Tiberias,15,16,18,19,17
2,12/03/2016,13/03/2016,Tiberias,15,16,18,19,17
1,13/03/2016,13/03/2016,Zefat,15,13,15,13,17
2,12/03/2016,13/03/2016,Zefat,15,12,16,14,17
1,14/03/2016,14/03/2016,Afula,15,13,12,13,14
2,13/03/2016,14/03/2016,Afula,15,12,13,13,13
1,14/03/2016,14/03/2016,Ashdod,19,16,14,15,17
2,13/03/2016,14/03/2016,Ashdod,19,16,14,16,14
1,14/03/2016,14/03/2016,Beer Sheva,17,11,12,12,13
2,13/03/2016,14/03/2016,Beer Sheva,17,12,12,12,13
1,14/03/2016,14/03/2016,Bet Shean,15,12,14,16,16
2,13/03/2016,14/03/2016,Bet Shean,15,12,14,16,16
1,14/03/2016,14/03/2016,Elat,23,13,17,16,17
2,13/03/2016,14/03/2016,Elat,23,13,17,16,17
1,14/03/2016,14/03/2016,En Gedi,22,16,15,16,18
2,13/03/2016,14/03/2016,En Gedi,22,17,18,16,18
1,14/03/2016,14/03/2016,Haifa,17,13,15,15,15
2,13/03/2016,14/03/2016,Haifa,17,14,14,14,16
1,14/03/2016,14/03/2016,Jerusalem,12,10,10,9,11
2,13/03/2016,14/03/2016,Jerusalem,12,10,10,9,11
1,14/03/2016,14/03/2016,Lod,18,13,12,13,14
2,13/03/2016,14/03/2016,Lod,18,13,12,13,14
1,14/03/2016,14/03/2016,Mizpe Ramon,12,8,10,10,11
2,13/03/2016,14/03/2016,Mizpe Ramon,12,9,11,9,11
1,14/03/2016,14/03/2016,Nazareth,16,12,10,12,12
2,13/03/2016,14/03/2016,Nazareth,16,12,11,12,12
1,14/03/2016,14/03/2016,Qazrin,15,11,10,12,11
2,13/03/2016,14/03/2016,Qazrin,15,11,10,11,9
1,14/03/2016,14/03/2016,Tel Aviv,18,14,14,12,14
2,13/03/2016,14/03/2016,Tel Aviv,18,14,15,13,14
1,14/03/2016,14/03/2016,Tiberias,18,13,14,14,12
2,13/03/2016,14/03/2016,Tiberias,18,13,14,16,12
1,14/03/2016,14/03/2016,Zefat,12,11,11,8,12
2,13/03/2016,14/03/2016,Zefat,12,10,11,9,12
1,15/03/2016,15/03/2016,Afula,12,11,14,11,12
2,14/03/2016,15/03/2016,Afula,12,11,13,10,12
1,15/03/2016,15/03/2016,Ashdod,17,15,16,16,15
2,14/03/2016,15/03/2016,Ashdod,17,14,16,16,15
1,15/03/2016,15/03/2016,Beer Sheva,12,9,11,11,12
2,14/03/2016,15/03/2016,Beer Sheva,12,10,12,11,12
1,15/03/2016,15/03/2016,Bet Shean,15,11,15,14,15
2,14/03/2016,15/03/2016,Bet Shean,15,11,15,14,15
1,15/03/2016,15/03/2016,Elat,17,12,14,14,15
2,14/03/2016,15/03/2016,Elat,17,12,14,14,16
1,15/03/2016,15/03/2016,En Gedi,20,15,17,15,17
2,14/03/2016,15/03/2016,En Gedi,20,16,17,15,17
1,15/03/2016,15/03/2016,Haifa,14,12,14,13,14
2,14/03/2016,15/03/2016,Haifa,14,13,13,14,14
1,15/03/2016,15/03/2016,Jerusalem,10,8,10,8,11
2,14/03/2016,15/03/2016,Jerusalem,10,8,10,7,11
1,15/03/2016,15/03/2016,Lod,14,11,13,12,13
2,14/03/2016,15/03/2016,Lod,14,11,12,12,13
1,15/03/2016,15/03/2016,Mizpe Ramon,11,8,9,8,10
2,14/03/2016,15/03/2016,Mizpe Ramon,11,7,8,8,10
1,15/03/2016,15/03/2016,Nazareth,11,10,12,12,10
2,14/03/2016,15/03/2016,Nazareth,11,11,10,12,11
1,15/03/2016,15/03/2016,Qazrin,11,10,10,9,9
2,14/03/2016,15/03/2016,Qazrin,11,10,10,9,8
1,15/03/2016,15/03/2016,Tel Aviv,16,13,15,14,13
2,14/03/2016,15/03/2016,Tel Aviv,16,13,14,12,13
1,15/03/2016,15/03/2016,Tiberias,15,12,15,15,10
2,14/03/2016,15/03/2016,Tiberias,15,13,13,14,11
1,15/03/2016,15/03/2016,Zefat,8,9,10,8,10
2,14/03/2016,15/03/2016,Zefat,8,8,10,8,11
1,16/03/2016,16/03/2016,Afula,11,11,12,10,11
2,15/03/2016,16/03/2016,Afula,11,11,12,10,11
1,16/03/2016,16/03/2016,Ashdod,15,15,16,13,15
2,15/03/2016,16/03/2016,Ashdod,15,15,16,13,14
1,16/03/2016,16/03/2016,Beer Sheva,11,9,11,9,12
2,15/03/2016,16/03/2016,Beer Sheva,11,10,10,9,12
1,16/03/2016,16/03/2016,Bet Shean,14,10,13,12,14
2,15/03/2016,16/03/2016,Bet Shean,14,10,14,12,14
1,16/03/2016,16/03/2016,Elat,15,11,13,12,13
2,15/03/2016,16/03/2016,Elat,15,11,13,12,14
1,16/03/2016,16/03/2016,En Gedi,18,15,16,15,16
2,15/03/2016,16/03/2016,En Gedi,18,15,16,14,16
1,16/03/2016,16/03/2016,Haifa,12,13,14,13,14
2,15/03/2016,16/03/2016,Haifa,12,13,13,13,14
1,16/03/2016,16/03/2016,Jerusalem,8,8,8,7,10
2,15/03/2016,16/03/2016,Jerusalem,8,8,9,6,10
1,16/03/2016,16/03/2016,Lod,13,10,11,10,12
2,15/03/2016,16/03/2016,Lod,13,10,11,11,12
1,16/03/2016,16/03/2016,Mizpe Ramon,8,6,8,8,9
2,15/03/2016,16/03/2016,Mizpe Ramon,8,7,7,8,10
1,16/03/2016,16/03/2016,Nazareth,11,10,11,10,11
2,15/03/2016,16/03/2016,Nazareth,11,11,9,10,11
1,16/03/2016,16/03/2016,Qazrin,10,10,9,8,9
2,15/03/2016,16/03/2016,Qazrin,10,10,9,8,8
1,16/03/2016,16/03/2016,Tel Aviv,13,14,14,12,16
2,15/03/2016,16/03/2016,Tel Aviv,13,13,14,10,12
1,16/03/2016,16/03/2016,Tiberias,14,12,13,14,11
2,15/03/2016,16/03/2016,Tiberias,14,13,12,13,11
1,16/03/2016,16/03/2016,Zefat,7,9,10,7,11
2,15/03/2016,16/03/2016,Zefat,7,9,10,7,10
1,17/03/2016,17/03/2016,Afula,9,10,10,10,12
2,16/03/2016,17/03/2016,Afula,9,10,12,9,12
1,17/03/2016,17/03/2016,Ashdod,15,14,14,12,14
2,16/03/2016,17/03/2016,Ashdod,15,13,14,12,14
1,17/03/2016,17/03/2016,Beer Sheva,11,9,8,8,11
2,16/03/2016,17/03/2016,Beer Sheva,11,9,10,9,11
1,17/03/2016,17/03/2016,Bet Shean,12,11,11,12,14
2,16/03/2016,17/03/2016,Bet Shean,12,12,12,11,14
1,17/03/2016,17/03/2016,Elat,13,10,15,12,13
2,16/03/2016,17/03/2016,Elat,13,10,13,12,13
1,17/03/2016,17/03/2016,En Gedi,18,14,15,14,15
2,16/03/2016,17/03/2016,En Gedi,18,14,15,14,16
1,17/03/2016,17/03/2016,Haifa,12,11,12,11,14
2,16/03/2016,17/03/2016,Haifa,12,10,13,12,14
1,17/03/2016,17/03/2016,Jerusalem,8,7,7,7,8
2,16/03/2016,17/03/2016,Jerusalem,8,6,7,6,9
1,17/03/2016,17/03/2016,Lod,12,10,12,10,12
2,16/03/2016,17/03/2016,Lod,12,11,13,10,11
1,17/03/2016,17/03/2016,Mizpe Ramon,8,5,8,6,7
2,16/03/2016,17/03/2016,Mizpe Ramon,8,4,7,6,8
1,17/03/2016,17/03/2016,Nazareth,10,10,11,10,10
2,16/03/2016,17/03/2016,Nazareth,10,9,10,8,10
1,17/03/2016,17/03/2016,Qazrin,9,10,9,9,9
2,16/03/2016,17/03/2016,Qazrin,9,9,9,6,7
1,17/03/2016,17/03/2016,Tel Aviv,13,12,13,9,12
2,16/03/2016,17/03/2016,Tel Aviv,13,12,13,10,11
1,17/03/2016,17/03/2016,Tiberias,12,13,13,14,10
2,16/03/2016,17/03/2016,Tiberias,12,11,11,13,10
1,17/03/2016,17/03/2016,Zefat,7,9,8,6,10
2,16/03/2016,17/03/2016,Zefat,7,7,10,6,9
1,18/03/2016,18/03/2016,Afula,7,7,10,9,9
2,17/03/2016,18/03/2016,Afula,7,7,10,9,9
1,18/03/2016,18/03/2016,Ashdod,14,12,12,13,12
2,17/03/2016,18/03/2016,Ashdod,14,12,12,13,12
1,18/03/2016,18/03/2016,Beer Sheva,8,9,12,13,10
2,17/03/2016,18/03/2016,Beer Sheva,8,9,12,13,10
1,18/03/2016,18/03/2016,Bet Shean,10,9,11,12,12
2,17/03/2016,18/03/2016,Bet Shean,10,9,11,11,11
1,18/03/2016,18/03/2016,Elat,13,11,16,12,13
2,17/03/2016,18/03/2016,Elat,13,11,14,12,13
1,18/03/2016,18/03/2016,En Gedi,17,15,16,16,20
2,17/03/2016,18/03/2016,En Gedi,17,15,16,15,16
1,18/03/2016,18/03/2016,Haifa,12,8,10,11,12
2,17/03/2016,18/03/2016,Haifa,12,8,10,12,12
1,18/03/2016,18/03/2016,Jerusalem,7,7,10,10,9
2,17/03/2016,18/03/2016,Jerusalem,7,7,10,11,9
1,18/03/2016,18/03/2016,Lod,12,8,10,11,10
2,17/03/2016,18/03/2016,Lod,12,8,11,11,9
1,18/03/2016,18/03/2016,Mizpe Ramon,6,9,10,11,10
2,17/03/2016,18/03/2016,Mizpe Ramon,6,9,9,12,10
1,18/03/2016,18/03/2016,Nazareth,10,8,10,9,8
2,17/03/2016,18/03/2016,Nazareth,10,8,9,9,8
1,18/03/2016,18/03/2016,Qazrin,10,8,9,9,8
2,17/03/2016,18/03/2016,Qazrin,10,8,9,9,7
1,18/03/2016,18/03/2016,Tel Aviv,12,8,10,10,10
2,17/03/2016,18/03/2016,Tel Aviv,12,8,10,11,9
1,18/03/2016,18/03/2016,Tiberias,13,11,12,15,8
2,17/03/2016,18/03/2016,Tiberias,13,11,10,15,8
1,18/03/2016,18/03/2016,Zefat,6,7,9,8,8
2,17/03/2016,18/03/2016,Zefat,6,7,8,9,8
1,19/03/2016,19/03/2016,Afula,4,12,15,15,14
2,18/03/2016,19/03/2016,Afula,4,13,16,15,14
1,19/03/2016,19/03/2016,Ashdod,10,16,17,17,16
2,18/03/2016,19/03/2016,Ashdod,10,16,16,16,17
1,19/03/2016,19/03/2016,Beer Sheva,7,12,14,14,15
2,18/03/2016,19/03/2016,Beer Sheva,7,12,13,14,15
1,19/03/2016,19/03/2016,Bet Shean,7,13,17,17,18
2,18/03/2016,19/03/2016,Bet Shean,7,13,17,17,19
1,19/03/2016,19/03/2016,Elat,15,14,19,17,17
2,18/03/2016,19/03/2016,Elat,15,14,17,17,17
1,19/03/2016,19/03/2016,En Gedi,16,18,19,18,21
2,18/03/2016,19/03/2016,En Gedi,16,18,19,18,20
1,19/03/2016,19/03/2016,Haifa,10,13,16,15,16
2,18/03/2016,19/03/2016,Haifa,10,13,15,14,16
1,19/03/2016,19/03/2016,Jerusalem,9,10,13,11,12
2,18/03/2016,19/03/2016,Jerusalem,9,11,12,10,12
1,19/03/2016,19/03/2016,Lod,8,12,14,16,13
2,18/03/2016,19/03/2016,Lod,8,12,15,15,14
1,19/03/2016,19/03/2016,Mizpe Ramon,9,11,12,9,13
2,18/03/2016,19/03/2016,Mizpe Ramon,9,10,11,9,12
1,19/03/2016,19/03/2016,Nazareth,9,12,14,14,15
2,18/03/2016,19/03/2016,Nazareth,9,12,12,14,14
1,19/03/2016,19/03/2016,Qazrin,6,12,12,13,13
2,18/03/2016,19/03/2016,Qazrin,6,12,12,12,12
1,19/03/2016,19/03/2016,Tel Aviv,8,13,14,15,13
2,18/03/2016,19/03/2016,Tel Aviv,8,14,16,15,14
1,19/03/2016,19/03/2016,Tiberias,10,15,16,18,15
2,18/03/2016,19/03/2016,Tiberias,10,15,15,15,14
1,19/03/2016,19/03/2016,Zefat,5,11,13,10,14
2,18/03/2016,19/03/2016,Zefat,5,11,13,9,13
1,20/03/2016,20/03/2016,Afula,10,9,12,12,12
2,19/03/2016,20/03/2016,Afula,10,9,11,12,12
1,20/03/2016,20/03/2016,Ashdod,18,15,15,14,15
2,19/03/2016,20/03/2016,Ashdod,18,15,16,13,15
1,20/03/2016,20/03/2016,Beer Sheva,14,11,11,9,12
2,19/03/2016,20/03/2016,Beer Sheva,14,11,10,10,13
1,20/03/2016,20/03/2016,Bet Shean,13,11,14,14,15
2,19/03/2016,20/03/2016,Bet Shean,13,12,14,13,15
1,20/03/2016,20/03/2016,Elat,20,11,15,13,14
2,19/03/2016,20/03/2016,Elat,20,11,14,13,15
1,20/03/2016,20/03/2016,En Gedi,20,16,16,14,17
2,19/03/2016,20/03/2016,En Gedi,20,15,16,15,17
1,20/03/2016,20/03/2016,Haifa,15,12,13,14,15
2,19/03/2016,20/03/2016,Haifa,15,11,13,13,15
1,20/03/2016,20/03/2016,Jerusalem,11,9,10,7,10
2,19/03/2016,20/03/2016,Jerusalem,11,8,9,9,10
1,20/03/2016,20/03/2016,Lod,15,10,12,12,12
2,19/03/2016,20/03/2016,Lod,15,10,12,13,13
1,20/03/2016,20/03/2016,Mizpe Ramon,11,6,8,7,9
2,19/03/2016,20/03/2016,Mizpe Ramon,11,8,9,7,10
1,20/03/2016,20/03/2016,Nazareth,12,9,12,12,11
2,19/03/2016,20/03/2016,Nazareth,12,8,10,11,11
1,20/03/2016,20/03/2016,Qazrin,12,11,10,9,11
2,19/03/2016,20/03/2016,Qazrin,12,10,10,9,10
1,20/03/2016,20/03/2016,Tel Aviv,16,11,14,11,12
2,19/03/2016,20/03/2016,Tel Aviv,16,11,13,12,13
1,20/03/2016,20/03/2016,Tiberias,14,13,14,16,11
2,19/03/2016,20/03/2016,Tiberias,14,12,12,14,11
1,20/03/2016,20/03/2016,Zefat,9,10,10,8,10
2,19/03/2016,20/03/2016,Zefat,9,9,9,7,10
1,21/03/2016,21/03/2016,Afula,10,9,11,9,11
2,20/03/2016,21/03/2016,Afula,10,9,10,10,11
1,21/03/2016,21/03/2016,Ashdod,17,15,15,13,15
2,20/03/2016,21/03/2016,Ashdod,17,15,14,12,14
1,21/03/2016,21/03/2016,Beer Sheva,11,9,12,8,12
2,20/03/2016,21/03/2016,Beer Sheva,11,10,11,9,10
1,21/03/2016,21/03/2016,Bet Shean,13,11,14,12,14
2,20/03/2016,21/03/2016,Bet Shean,13,11,13,12,13
1,21/03/2016,21/03/2016,Elat,15,9,14,12,14
2,20/03/2016,21/03/2016,Elat,15,9,14,12,13
1,21/03/2016,21/03/2016,En Gedi,19,15,16,15,18
2,20/03/2016,21/03/2016,En Gedi,19,15,16,15,17
1,21/03/2016,21/03/2016,Haifa,13,12,14,12,14
2,20/03/2016,21/03/2016,Haifa,13,12,13,12,14
1,21/03/2016,21/03/2016,Jerusalem,9,8,9,6,8
2,20/03/2016,21/03/2016,Jerusalem,9,8,9,6,9
1,21/03/2016,21/03/2016,Lod,13,10,12,10,11
2,20/03/2016,21/03/2016,Lod,13,10,12,10,12
1,21/03/2016,21/03/2016,Mizpe Ramon,8,6,7,7,9
2,20/03/2016,21/03/2016,Mizpe Ramon,8,6,8,6,9
1,21/03/2016,21/03/2016,Nazareth,12,9,12,10,10
2,20/03/2016,21/03/2016,Nazareth,12,9,11,10,10
1,21/03/2016,21/03/2016,Qazrin,8,9,10,9,10
2,20/03/2016,21/03/2016,Qazrin,8,9,9,9,9
1,21/03/2016,21/03/2016,Tel Aviv,15,11,14,10,11
2,20/03/2016,21/03/2016,Tel Aviv,15,11,14,10,12
1,21/03/2016,21/03/2016,Tiberias,14,11,14,11,10
2,20/03/2016,21/03/2016,Tiberias,14,12,11,11,10
1,21/03/2016,21/03/2016,Zefat,7,8,10,7,10
2,20/03/2016,21/03/2016,Zefat,7,8,10,6,9
1,22/03/2016,22/03/2016,Afula,8,7,10,10,10
2,21/03/2016,22/03/2016,Afula,8,8,11,10,10
1,22/03/2016,22/03/2016,Ashdod,14,12,13,13,15
2,21/03/2016,22/03/2016,Ashdod,14,13,13,13,12
1,22/03/2016,22/03/2016,Beer Sheva,9,9,12,13,11
2,21/03/2016,22/03/2016,Beer Sheva,9,10,11,13,11
1,22/03/2016,22/03/2016,Bet Shean,10,10,12,12,12
2,21/03/2016,22/03/2016,Bet Shean,10,11,13,12,12
1,22/03/2016,22/03/2016,Elat,14,11,16,16,16
2,21/03/2016,22/03/2016,Elat,14,11,16,15,14
1,22/03/2016,22/03/2016,En Gedi,17,17,17,17,20
2,21/03/2016,22/03/2016,En Gedi,17,17,17,17,20
1,22/03/2016,22/03/2016,Haifa,13,9,12,12,12
2,21/03/2016,22/03/2016,Haifa,13,9,11,12,13
1,22/03/2016,22/03/2016,Jerusalem,8,10,10,11,10
2,21/03/2016,22/03/2016,Jerusalem,8,9,11,11,10
1,22/03/2016,22/03/2016,Lod,13,9,12,13,9
2,21/03/2016,22/03/2016,Lod,13,10,12,12,10
1,22/03/2016,22/03/2016,Mizpe Ramon,7,8,11,10,11
2,21/03/2016,22/03/2016,Mizpe Ramon,7,8,11,10,11
1,22/03/2016,22/03/2016,Nazareth,11,8,10,10,10
2,21/03/2016,22/03/2016,Nazareth,11,9,11,9,10
1,22/03/2016,22/03/2016,Qazrin,8,9,10,11,9
2,21/03/2016,22/03/2016,Qazrin,8,9,11,11,9
1,22/03/2016,22/03/2016,Tel Aviv,13,8,11,11,9
2,21/03/2016,22/03/2016,Tel Aviv,13,9,11,11,10
1,22/03/2016,22/03/2016,Tiberias,13,12,12,11,10
2,21/03/2016,22/03/2016,Tiberias,13,12,13,12,10
1,22/03/2016,22/03/2016,Zefat,6,8,9,10,9
2,21/03/2016,22/03/2016,Zefat,6,8,10,10,9
1,23/03/2016,23/03/2016,Afula,5,18.33,18,18,19
2,22/03/2016,23/03/2016,Afula,5,15,19,17,20
1,23/03/2016,23/03/2016,Ashdod,11,20,19,20,21
2,22/03/2016,23/03/2016,Ashdod,11,18,19,20,20
1,23/03/2016,23/03/2016,Beer Sheva,8,18.67,20,19,17
2,22/03/2016,23/03/2016,Beer Sheva,8,19,20,19,18
1,23/03/2016,23/03/2016,Bet Shean,9,20.33,19,21,21
2,22/03/2016,23/03/2016,Bet Shean,9,13,19,20,23
1,23/03/2016,23/03/2016,Elat,15,21,22,20,21
2,22/03/2016,23/03/2016,Elat,15,16,22,20,22
1,23/03/2016,23/03/2016,En Gedi,17,23.33,21,24,25
2,22/03/2016,23/03/2016,En Gedi,17,17,22,22,22
1,23/03/2016,23/03/2016,Haifa,11,20.33,20,19,22
2,22/03/2016,23/03/2016,Haifa,11,18,21,18,23
1,23/03/2016,23/03/2016,Jerusalem,10,17.67,18,17,18
2,22/03/2016,23/03/2016,Jerusalem,10,15,18,17,18
1,23/03/2016,23/03/2016,Lod,8,20.67,21,21,20
2,22/03/2016,23/03/2016,Lod,8,18,21,20,21
1,23/03/2016,23/03/2016,Mizpe Ramon,9,15,19,17,17
2,22/03/2016,23/03/2016,Mizpe Ramon,9,13,18,16,18
1,23/03/2016,23/03/2016,Nazareth,10,18.33,18,18,19
2,22/03/2016,23/03/2016,Nazareth,10,18,18,18,18
1,23/03/2016,23/03/2016,Qazrin,8,17.33,17,18,17
2,22/03/2016,23/03/2016,Qazrin,8,18,17,17,18
1,23/03/2016,23/03/2016,Tel Aviv,10,19.67,20,20,19
2,22/03/2016,23/03/2016,Tel Aviv,10,17,20,21,21
1,23/03/2016,23/03/2016,Tiberias,11,19,20,20,17
2,22/03/2016,23/03/2016,Tiberias,11,17,20,20,18
1,23/03/2016,23/03/2016,Zefat,8,16,16,15,17
2,22/03/2016,23/03/2016,Zefat,8,13,16,15,18
1,24/03/2016,24/03/2016,Afula,13,11,15,15,15
2,23/03/2016,24/03/2016,Afula,13,11,16,15,15
1,24/03/2016,24/03/2016,Ashdod,19,16,16,19,17
2,23/03/2016,24/03/2016,Ashdod,19,16,16,18,17
1,24/03/2016,24/03/2016,Beer Sheva,14,13,16,18,17
2,23/03/2016,24/03/2016,Beer Sheva,14,13,18,18,18
1,24/03/2016,24/03/2016,Bet Shean,16,12,18,17,20
2,23/03/2016,24/03/2016,Bet Shean,16,13,18,18,20
1,24/03/2016,24/03/2016,Elat,14,18,22,20,23
2,23/03/2016,24/03/2016,Elat,14,18,23,22,24
1,24/03/2016,24/03/2016,En Gedi,19,15,21,24,24
2,23/03/2016,24/03/2016,En Gedi,19,20,21,23,23
